segment_id,node,description,parent,created_at
9dd96d7f-6cb8-4d8e-8bf5-7a76de3f877e,Node-751,Segment description 726,Parent-7,2025-03-14 17:55:32
a22c89f1-bc1e-4e36-b9f3-5856bb543c79,Node-25,Segment description 100,Parent-27,2025-03-14 17:55:32
4b62ffff-22ba-48dc-85f7-5ae5c7ee88b0,Node-421,Segment description 104,Parent-69,2025-03-14 17:55:32
98106ecc-cb7d-4c5d-a060-0a2307420b9e,Node-712,Segment description 806,Parent-56,2025-03-14 17:55:32
4712bb91-2cfe-4b9a-8e9b-e2b554d6c48e,Node-459,Segment description 662,Parent-19,2025-03-14 17:55:32
f2980927-c615-48d3-aa35-f30c4f37b693,Node-657,Segment description 743,Parent-12,2025-03-14 17:55:32
ea90b1db-6f6b-480e-bd91-f47487918b4e,Node-579,Segment description 116,Parent-23,2025-03-14 17:55:32
21fdc20a-092a-4ff0-a5df-fd8cf886a6fe,Node-148,Segment description 938,Parent-18,2025-03-14 17:55:32
dd3384a4-fc8a-40ec-af72-106e5a6546d6,Node-764,Segment description 42,Parent-28,2025-03-14 17:55:32
722871cd-27fa-4341-ae6e-4248ef60dad2,Node-841,Segment description 780,Parent-72,2025-03-14 17:55:32
0e852453-75ff-43c4-9cdf-c7d0ca7b61a0,Node-695,Segment description 888,Parent-16,2025-03-14 17:55:32
41469f46-4f86-4ca2-8806-57f166cbbaf5,Node-826,Segment description 564,Parent-40,2025-03-14 17:55:32
15723874-7a89-48ac-a54f-f06ae0dcdd77,Node-946,Segment description 768,Parent-71,2025-03-14 17:55:32
def5cfaf-6448-403a-8a53-8e3b6e0ebd09,Node-791,Segment description 570,Parent-80,2025-03-14 17:55:32
361704f1-a16f-43f9-8058-d05843ff9a00,Node-894,Segment description 742,Parent-64,2025-03-14 17:55:32
09c52e74-2537-4892-8b44-af1f348377ea,Node-837,Segment description 394,Parent-32,2025-03-14 17:55:32
24abd938-c4d7-4a6e-b56e-b90258a17516,Node-635,Segment description 124,Parent-74,2025-03-14 17:55:32
c8d51c66-ac5c-4551-99be-1bba7d853482,Node-659,Segment description 715,Parent-80,2025-03-14 17:55:32
c1187e18-1d10-4397-af5a-f30a5acd8c02,Node-379,Segment description 476,Parent-39,2025-03-14 17:55:32
a9254dbb-3dd8-4da8-8d3c-5d2956d9a943,Node-628,Segment description 467,Parent-10,2025-03-14 17:55:32
d6705d5e-8193-4de7-b3ce-f2673901a45a,Node-544,Segment description 830,Parent-38,2025-03-14 17:55:32
8ec5f70b-23ea-459d-b91d-22d7cbb60f0b,Node-333,Segment description 377,Parent-46,2025-03-14 17:55:32
9b20ae37-1a6d-4bd0-b3a7-16205a9e1323,Node-937,Segment description 779,Parent-84,2025-03-14 17:55:32
10cb5289-69f9-4ebb-bea4-2c7295f908b1,Node-703,Segment description 894,Parent-27,2025-03-14 17:55:32
01a18913-529b-4623-81dd-c0b563f07576,Node-994,Segment description 532,Parent-83,2025-03-14 17:55:32
16743441-0c05-4ada-946a-a9c8fe7ea677,Node-620,Segment description 242,Parent-9,2025-03-14 17:55:32
82bf5a1d-45a5-4079-99c3-e06a5598ad36,Node-754,Segment description 441,Parent-63,2025-03-14 17:55:32
4397963c-c577-434e-8844-e28c79869ea2,Node-147,Segment description 366,Parent-40,2025-03-14 17:55:32
d793e691-65c3-4fd8-9277-2c92e972557e,Node-792,Segment description 408,Parent-10,2025-03-14 17:55:32
83c60cae-26d2-4b27-8711-eeb57cfe1b6a,Node-684,Segment description 22,Parent-53,2025-03-14 17:55:32
265fca2e-fcc3-4926-a372-d5fdefb3a13b,Node-135,Segment description 515,Parent-44,2025-03-14 17:55:32
0460203d-efe6-44bd-a418-4e9a35bbe3dd,Node-45,Segment description 901,Parent-37,2025-03-14 17:55:32
20179ca9-e6e6-4f97-946f-8673e191d80a,Node-584,Segment description 419,Parent-32,2025-03-14 17:55:32
a84851d2-f8d1-48f3-bb30-491a2bad9d9b,Node-318,Segment description 548,Parent-60,2025-03-14 17:55:32
b31ff327-3ffd-4c09-be73-18b3230ac629,Node-945,Segment description 541,Parent-57,2025-03-14 17:55:32
74c865cc-9ee5-4303-bf97-c7a180f7c572,Node-805,Segment description 876,Parent-77,2025-03-14 17:55:32
79f49d65-04f5-499c-b64c-43eddc9f1b6a,Node-196,Segment description 215,Parent-25,2025-03-14 17:55:32
cf811d11-25ed-4007-9d38-0a668e6fdebb,Node-880,Segment description 954,Parent-12,2025-03-14 17:55:32
244fbbac-1776-454a-af62-ccf31979acc6,Node-144,Segment description 39,Parent-54,2025-03-14 17:55:32
31bf50d6-07dd-47b7-8772-9a7039ffee9e,Node-655,Segment description 678,Parent-67,2025-03-14 17:55:32
a51fa115-ac98-4e83-a7a4-4b859d87ce11,Node-752,Segment description 818,Parent-39,2025-03-14 17:55:32
c78d784d-3ba1-49b0-99f1-652d622b78d5,Node-600,Segment description 994,Parent-77,2025-03-14 17:55:32
dbc9b3ca-5de7-4a4a-8840-6a44b59db520,Node-371,Segment description 247,Parent-65,2025-03-14 17:55:32
42b7042b-163e-4c6a-836f-36a73fceafda,Node-429,Segment description 590,Parent-16,2025-03-14 17:55:32
f745ae7a-519f-473d-9c34-a48a35f14b29,Node-54,Segment description 34,Parent-3,2025-03-14 17:55:32
1d5c144c-433a-4d48-bfcb-6acdde67b5de,Node-709,Segment description 142,Parent-18,2025-03-14 17:55:32
ec0b9fac-66ee-4067-be8a-57819d569d47,Node-567,Segment description 6,Parent-40,2025-03-14 17:55:32
b5e68d7c-e15d-4264-bab8-ef23a6d67c35,Node-317,Segment description 941,Parent-32,2025-03-14 17:55:32
3d3990f7-d090-4e3a-9b92-de65f4cff411,Node-508,Segment description 525,Parent-42,2025-03-14 17:55:32
d83da43b-d186-4be8-8d06-55ab6cb6739e,Node-863,Segment description 8,Parent-99,2025-03-14 17:55:32
7f8ac29f-df4d-4d09-bf41-22637204825c,Node-707,Segment description 386,Parent-12,2025-03-14 17:55:32
1f5f97e2-1d04-4f4d-b759-72bc80e98bc8,Node-976,Segment description 857,Parent-91,2025-03-14 17:55:32
261e8789-8f16-4ccc-9407-169d19b49bd2,Node-873,Segment description 877,Parent-39,2025-03-14 17:55:32
901e737d-bee7-4478-8c49-255c3bba8ad3,Node-30,Segment description 227,Parent-26,2025-03-14 17:55:32
40be9be0-fe58-4062-9a71-2af7f5a4c4e2,Node-960,Segment description 720,Parent-50,2025-03-14 17:55:32
bacfbf9d-b1f2-4b69-b4f8-02721a8f1b10,Node-452,Segment description 441,Parent-68,2025-03-14 17:55:32
8616ed0b-e273-41d0-b66e-6ea15ec434ae,Node-421,Segment description 837,Parent-40,2025-03-14 17:55:32
cfa5f47d-2162-4fcc-a736-b193465d998b,Node-968,Segment description 8,Parent-49,2025-03-14 17:55:32
e1311e83-6ea9-47f6-8cf8-d90b346ec390,Node-446,Segment description 396,Parent-8,2025-03-14 17:55:32
e4525afb-9288-4fe0-a3d6-14f48131c3c2,Node-363,Segment description 571,Parent-83,2025-03-14 17:55:32
286cf486-b3be-465c-918d-b11430e92ccb,Node-280,Segment description 42,Parent-91,2025-03-14 17:55:32
1acebff3-4af0-4c83-8b6f-dc122d02bf4d,Node-708,Segment description 263,Parent-80,2025-03-14 17:55:32
76af2ff6-b87e-483d-9f0c-816ce570090e,Node-433,Segment description 482,Parent-88,2025-03-14 17:55:32
43ab06b1-2d87-410a-85d7-983b056693a8,Node-528,Segment description 356,Parent-82,2025-03-14 17:55:32
75bf7edc-5d31-4e98-8813-1603301e066a,Node-990,Segment description 555,Parent-26,2025-03-14 17:55:32
b508b118-b3c7-4bd3-bd81-4d46cf1d8b69,Node-85,Segment description 725,Parent-44,2025-03-14 17:55:32
7a4a0ed1-8151-420d-b801-8ab651a41623,Node-962,Segment description 576,Parent-34,2025-03-14 17:55:32
7c4317b8-2b42-4fbc-ab99-fc33b39bfdae,Node-661,Segment description 47,Parent-20,2025-03-14 17:55:32
3df48afd-c1a1-4f62-b7b5-fa60fc2cf5de,Node-239,Segment description 878,Parent-54,2025-03-14 17:55:32
edd9593a-8907-4338-9226-b458a6f6ab15,Node-402,Segment description 9,Parent-26,2025-03-14 17:55:32
64012b4b-4b02-4158-ae45-d23a14f09549,Node-855,Segment description 288,Parent-64,2025-03-14 17:55:32
c5c53e0b-a13b-4091-8d3f-94a4729a628d,Node-42,Segment description 112,Parent-82,2025-03-14 17:55:32
1cb1270f-b127-417f-98ba-d2e005e89b84,Node-715,Segment description 814,Parent-63,2025-03-14 17:55:32
40ca262c-1660-44b0-b3d8-a8d4938381f9,Node-364,Segment description 252,Parent-46,2025-03-14 17:55:32
5d6b6e5c-69f4-42c6-8a1c-5bdd5cdb6c4c,Node-225,Segment description 334,Parent-22,2025-03-14 17:55:32
2f7a68e4-e3d7-495c-b5a4-2da793ca0900,Node-951,Segment description 421,Parent-99,2025-03-14 17:55:32
86f61516-e64f-4db1-baad-7047e1e59754,Node-94,Segment description 545,Parent-14,2025-03-14 17:55:32
d0628bab-2f9d-472f-95f1-75b45ee3d817,Node-176,Segment description 576,Parent-87,2025-03-14 17:55:32
ea66ea9f-e260-447c-9b6e-4ff249cb9cfc,Node-650,Segment description 508,Parent-39,2025-03-14 17:55:32
9c688f8a-3602-4ba2-81e4-41a40c4907c2,Node-56,Segment description 385,Parent-8,2025-03-14 17:55:32
6d877afd-a760-4736-accf-22c736e48fb3,Node-226,Segment description 463,Parent-83,2025-03-14 17:55:32
911146c0-bf3c-42fe-9a02-7f35491c1308,Node-659,Segment description 102,Parent-90,2025-03-14 17:55:32
b01b4de6-19e6-4fdc-a4b5-76e936ac993a,Node-460,Segment description 763,Parent-27,2025-03-14 17:55:32
ffbe6c92-57ce-470b-b004-f1d7b5a095bf,Node-437,Segment description 409,Parent-30,2025-03-14 17:55:32
c6a1e60b-f83e-4b78-84d2-a4d966c6639e,Node-754,Segment description 419,Parent-67,2025-03-14 17:55:32
919c5dc5-b42e-42ed-b85b-74d36df1fafa,Node-566,Segment description 953,Parent-47,2025-03-14 17:55:32
37f67ded-cd6d-4232-9aaf-4cc7da221cf8,Node-123,Segment description 152,Parent-97,2025-03-14 17:55:32
dbc7e38d-4fd6-4521-9b7f-698905e3b49a,Node-769,Segment description 234,Parent-88,2025-03-14 17:55:32
28996b40-b758-4b89-96ce-ced895a76493,Node-332,Segment description 664,Parent-33,2025-03-14 17:55:32
64965cf6-978a-4acc-9a6a-b1e836db25d6,Node-424,Segment description 132,Parent-29,2025-03-14 17:55:32
dfe2850e-dfa2-488f-8b50-e69f31c2e200,Node-323,Segment description 684,Parent-88,2025-03-14 17:55:32
89b5d5b7-f5ea-4507-af37-9bf401945db1,Node-897,Segment description 171,Parent-84,2025-03-14 17:55:32
c21f735c-3d07-4004-839b-dbe2c8d33a5d,Node-578,Segment description 541,Parent-94,2025-03-14 17:55:32
9b2a106e-1233-4a1c-9036-2b9f4a7f709d,Node-410,Segment description 53,Parent-92,2025-03-14 17:55:32
e47cceb5-91eb-47e0-b57b-21a2cd06dcdb,Node-431,Segment description 520,Parent-86,2025-03-14 17:55:32
4757763d-54bd-4c58-b54f-603ffd59d0d0,Node-20,Segment description 262,Parent-28,2025-03-14 17:55:32
e4b81d48-2056-49f0-924a-3ec6ba71b297,Node-513,Segment description 799,Parent-23,2025-03-14 17:55:32
7155f908-1625-405e-955a-fd6cac6e6fd6,Node-856,Segment description 705,Parent-60,2025-03-14 17:55:32
960d82c9-c4e5-46c0-992b-639c5601bbea,Node-804,Segment description 628,Parent-40,2025-03-14 17:55:32
12f291fe-e731-4f52-b92a-36d30df141a6,Node-989,Segment description 191,Parent-70,2025-03-14 17:55:32
af427a82-adcb-43be-bf6e-8ed20c33f07f,Node-284,Segment description 650,Parent-17,2025-03-14 17:55:32
801bc21b-95e6-4614-93e7-05fad85e0f1e,Node-667,Segment description 263,Parent-42,2025-03-14 17:55:32
7924aa44-2904-40a2-8a0b-928f62996506,Node-764,Segment description 580,Parent-81,2025-03-14 17:55:32
002e0a1d-c7b8-4500-9898-d97796114675,Node-976,Segment description 461,Parent-56,2025-03-14 17:55:32
ce3c8753-13dc-4b97-b26f-f0bb3e2c30f8,Node-182,Segment description 82,Parent-31,2025-03-14 17:55:32
c93a062d-ca71-4b87-8c38-8b42938da4c2,Node-834,Segment description 852,Parent-82,2025-03-14 17:55:32
0ecbce1c-63e4-441b-857d-0ed56166f4a0,Node-906,Segment description 325,Parent-51,2025-03-14 17:55:32
16b8d1e6-2d6a-4c74-b689-5ff0816a7ed7,Node-536,Segment description 120,Parent-67,2025-03-14 17:55:32
701b7913-acd5-4a63-9e74-f2aef84c06cd,Node-258,Segment description 147,Parent-15,2025-03-14 17:55:32
2504d69e-a3fe-4057-8437-9e9b247e183c,Node-383,Segment description 459,Parent-11,2025-03-14 17:55:32
aee3c326-0700-4899-b539-4f575a91730e,Node-75,Segment description 945,Parent-81,2025-03-14 17:55:32
a6620a6e-fe00-4ff9-9fbc-f9d83f41f9f8,Node-160,Segment description 598,Parent-16,2025-03-14 17:55:32
52f4017b-f0c4-4d38-afdc-99856d8d50be,Node-346,Segment description 143,Parent-37,2025-03-14 17:55:32
02199952-5c4c-44f5-9f9a-5e041de4bcd2,Node-677,Segment description 310,Parent-68,2025-03-14 17:55:32
65215033-1d4b-421c-b8c3-632bf5bc9190,Node-351,Segment description 22,Parent-39,2025-03-14 17:55:32
15268108-520c-4777-9f15-1d482aa3a7ce,Node-741,Segment description 242,Parent-25,2025-03-14 17:55:32
231d7cb6-6416-41f8-bf0e-fdbcbf9bfd02,Node-716,Segment description 635,Parent-19,2025-03-14 17:55:32
32172e13-26e6-4ccf-ab3b-7c41751688d1,Node-531,Segment description 864,Parent-59,2025-03-14 17:55:32
2071183f-b17e-4ae3-9c29-b65b2619081d,Node-142,Segment description 223,Parent-39,2025-03-14 17:55:32
2ebb823a-45e1-4d92-94c0-dab1084473bd,Node-75,Segment description 438,Parent-90,2025-03-14 17:55:32
720679ac-e047-4bd1-bf15-1f36891decf8,Node-5,Segment description 662,Parent-70,2025-03-14 17:55:32
6c3b9329-f025-4d3f-922c-9fec3d89cd41,Node-564,Segment description 977,Parent-92,2025-03-14 17:55:32
1ce1d6b3-9cae-483b-9981-bf9ff9a7dc5c,Node-632,Segment description 970,Parent-22,2025-03-14 17:55:32
e179a731-10b6-4bd7-ba11-d1c53f2cfbac,Node-183,Segment description 175,Parent-97,2025-03-14 17:55:32
93b11eba-88cf-4339-9c44-3cf472a6aa6e,Node-453,Segment description 907,Parent-82,2025-03-14 17:55:32
52f9ca88-3f7c-4659-af48-677efb00b1be,Node-215,Segment description 324,Parent-45,2025-03-14 17:55:32
7c066568-16be-4464-a7de-2be241ffb548,Node-588,Segment description 900,Parent-34,2025-03-14 17:55:32
271a4b8f-8e84-411b-96f7-03a428f6398b,Node-30,Segment description 17,Parent-62,2025-03-14 17:55:32
f8283261-7c6f-40f4-8a5d-5e1cc9bb5aa4,Node-1,Segment description 426,Parent-20,2025-03-14 17:55:32
b5bb8b7d-efb0-4c34-a96c-ff375265aaf6,Node-857,Segment description 77,Parent-64,2025-03-14 17:55:32
ef9d0c32-dc44-4b3e-8c9a-e9f3e550dec0,Node-822,Segment description 681,Parent-60,2025-03-14 17:55:32
ddfa7936-bcbc-4650-9a33-e9938945a313,Node-566,Segment description 935,Parent-87,2025-03-14 17:55:32
a3b054da-5764-4e0f-8df7-d5c603b643b2,Node-626,Segment description 954,Parent-53,2025-03-14 17:55:32
17b42ccc-7aa2-4cb5-818f-028d049c5bbf,Node-806,Segment description 708,Parent-7,2025-03-14 17:55:32
55ba25f4-7861-4371-960d-452ba9c8ae6e,Node-869,Segment description 485,Parent-76,2025-03-14 17:55:32
8f834eb2-316f-4f09-8b89-5af579827171,Node-162,Segment description 371,Parent-7,2025-03-14 17:55:32
431963d5-2633-4504-8544-5c7bd63d4528,Node-96,Segment description 571,Parent-66,2025-03-14 17:55:32
c569f7be-be49-496a-90ef-1a8aa140f74e,Node-531,Segment description 524,Parent-17,2025-03-14 17:55:32
63284ef9-6788-473e-95da-64baa1023962,Node-79,Segment description 305,Parent-52,2025-03-14 17:55:32
3f131f46-db7c-4b02-b59e-e788f99aab74,Node-32,Segment description 689,Parent-11,2025-03-14 17:55:32
90a54fb2-32c9-4ada-acc5-c71b9e045a48,Node-639,Segment description 375,Parent-66,2025-03-14 17:55:32
3fa8023e-a48e-4ff4-9323-0eed8f1f13d1,Node-621,Segment description 926,Parent-92,2025-03-14 17:55:32
1769c503-5e56-4931-9595-9695cfe1bb1e,Node-786,Segment description 823,Parent-35,2025-03-14 17:55:32
c82618b9-191a-4d5f-bb51-9531a5a3a1d2,Node-271,Segment description 554,Parent-59,2025-03-14 17:55:32
31fe7884-71c3-4cd0-a806-a3f374443505,Node-216,Segment description 24,Parent-49,2025-03-14 17:55:32
28c97c90-170b-42e2-a05c-3391411f3f2a,Node-414,Segment description 40,Parent-77,2025-03-14 17:55:32
4c6b31ef-1a2e-4f17-ba7c-e100e7f3df4f,Node-744,Segment description 160,Parent-100,2025-03-14 17:55:32
3d3f493a-7ff7-47cc-b2be-9065d48443b2,Node-565,Segment description 728,Parent-91,2025-03-14 17:55:32
ce95d7a6-de78-4207-9652-df00311c0c25,Node-948,Segment description 842,Parent-16,2025-03-14 17:55:32
d750e1c9-9c38-467c-b6fb-b8e75fef14ec,Node-980,Segment description 990,Parent-25,2025-03-14 17:55:32
8832190a-5e62-4042-b824-82ea915da849,Node-123,Segment description 233,Parent-27,2025-03-14 17:55:32
a7dd8a4f-2760-4d83-9e65-43782d714957,Node-75,Segment description 453,Parent-59,2025-03-14 17:55:32
a909e973-dfde-495a-93f3-99088932de57,Node-531,Segment description 823,Parent-31,2025-03-14 17:55:32
605c4dd4-c581-46a9-9dfa-d8ae1a5367aa,Node-406,Segment description 783,Parent-6,2025-03-14 17:55:32
3f27127d-f87b-45d1-8c0f-609edd2c8b7a,Node-714,Segment description 424,Parent-30,2025-03-14 17:55:32
237ffecb-9e36-42fc-939f-ea35b6904b15,Node-233,Segment description 384,Parent-33,2025-03-14 17:55:32
1c6b523b-ea57-454d-9186-f07dcf33d11a,Node-694,Segment description 112,Parent-67,2025-03-14 17:55:32
d3cc0f2b-fd42-4a4a-a929-626ccbd994f2,Node-403,Segment description 386,Parent-32,2025-03-14 17:55:32
34641796-1dd4-46d8-9dbf-e88012a24ffa,Node-412,Segment description 239,Parent-14,2025-03-14 17:55:32
335bdd9a-57b3-44f3-b696-5934879b6183,Node-960,Segment description 558,Parent-29,2025-03-14 17:55:32
ece77f32-f116-4c8f-a494-7370424aaaba,Node-573,Segment description 79,Parent-83,2025-03-14 17:55:32
66b960ff-3580-4010-988c-14dd4ca2c6a3,Node-720,Segment description 230,Parent-6,2025-03-14 17:55:32
49b1972b-3717-4de9-8925-b91abbda055f,Node-484,Segment description 731,Parent-10,2025-03-14 17:55:32
59cf19e7-9b98-4cca-9a44-487655a2320e,Node-597,Segment description 432,Parent-13,2025-03-14 17:55:32
9d65e30d-ce1e-4bf1-9314-ca27a47cde40,Node-15,Segment description 581,Parent-22,2025-03-14 17:55:32
ab18c198-60f0-4466-8225-869425cfd9a4,Node-745,Segment description 263,Parent-53,2025-03-14 17:55:32
604ba087-f7a1-4a0f-ba48-a1eb7f5285be,Node-28,Segment description 927,Parent-51,2025-03-14 17:55:32
18831b3b-72fa-4b43-9782-cb9afc1dc161,Node-280,Segment description 184,Parent-97,2025-03-14 17:55:32
c8835885-1317-4696-ab7b-dac8ffc088b5,Node-396,Segment description 421,Parent-79,2025-03-14 17:55:32
26a45d90-38ee-443f-89f1-13241d3b37b6,Node-684,Segment description 891,Parent-35,2025-03-14 17:55:32
b9dd40cc-3fe2-4c71-8207-1a44404469aa,Node-391,Segment description 903,Parent-8,2025-03-14 17:55:32
9cc2af26-4718-4a8d-8e1f-9ae89384b6f5,Node-844,Segment description 177,Parent-93,2025-03-14 17:55:32
34a3620d-2a76-4389-a931-6a8b6aa7843b,Node-641,Segment description 584,Parent-45,2025-03-14 17:55:32
61328bc1-0c84-4dda-a302-b72b69a2c03e,Node-444,Segment description 918,Parent-6,2025-03-14 17:55:32
b1188f6c-23b6-4c87-ac00-2efce93bbea4,Node-661,Segment description 93,Parent-41,2025-03-14 17:55:32
97823c03-03aa-4dee-9546-63907ad5870d,Node-865,Segment description 141,Parent-94,2025-03-14 17:55:32
83788d8d-1882-4574-af08-9bd7ccb86e10,Node-343,Segment description 143,Parent-31,2025-03-14 17:55:32
9af473a9-9f19-4653-a284-8d3847feec9d,Node-366,Segment description 374,Parent-14,2025-03-14 17:55:32
8f2110a4-3341-4ffe-ae66-ea88f4789f28,Node-740,Segment description 516,Parent-4,2025-03-14 17:55:32
ffebe51d-e17e-49e8-8599-b3952deaf4b8,Node-82,Segment description 280,Parent-20,2025-03-14 17:55:32
9db0fd0c-9353-4593-943b-8f49818e546a,Node-832,Segment description 601,Parent-7,2025-03-14 17:55:32
ba927742-2987-46a6-a563-de6d567f9821,Node-204,Segment description 73,Parent-8,2025-03-14 17:55:32
a1df95da-818b-45af-9912-5d406e1e52b0,Node-271,Segment description 166,Parent-8,2025-03-14 17:55:32
2736f087-9145-4498-8be6-ef2afd2abf3d,Node-310,Segment description 89,Parent-17,2025-03-14 17:55:32
aab5cf5d-bde4-4e0f-af97-94d2ec873604,Node-150,Segment description 30,Parent-61,2025-03-14 17:55:32
138197b7-4475-4f83-b138-91253d7356e6,Node-692,Segment description 125,Parent-59,2025-03-14 17:55:32
1ea8091d-237c-4fc3-8812-fcdddebd012e,Node-936,Segment description 758,Parent-45,2025-03-14 17:55:32
e530f531-555b-4cb8-b08d-ccbe19a2a76d,Node-864,Segment description 942,Parent-17,2025-03-14 17:55:32
c6bc2d55-d722-44be-a813-10c38fdef8de,Node-753,Segment description 79,Parent-49,2025-03-14 17:55:32
3932bdae-c2c0-4a2d-b6a8-9e6d2ef5c387,Node-122,Segment description 813,Parent-79,2025-03-14 17:55:32
901a9066-6d94-4f09-888d-c226c2643c15,Node-703,Segment description 784,Parent-81,2025-03-14 17:55:32
906f6203-9a70-4138-8319-db13b499c96d,Node-330,Segment description 271,Parent-12,2025-03-14 17:55:32
305ee062-4f64-4aa4-befb-a251cf48de46,Node-637,Segment description 750,Parent-23,2025-03-14 17:55:32
ade8051f-2673-4952-bbd8-26fa2c97401a,Node-525,Segment description 976,Parent-20,2025-03-14 17:55:32
2cda02dc-49de-413e-b466-29effb1d1a69,Node-18,Segment description 970,Parent-18,2025-03-14 17:55:32
50700bfb-92bf-41eb-9d8d-c8a819b60c99,Node-123,Segment description 569,Parent-40,2025-03-14 17:55:32
fe7d51b8-a89a-4d32-815c-fdbb8af10200,Node-811,Segment description 472,Parent-12,2025-03-14 17:55:32
c0ee6533-655b-4b87-a43e-590fc4fcd179,Node-521,Segment description 628,Parent-32,2025-03-14 17:55:32
cae12018-fd6c-4797-a028-4acf67e18d9d,Node-418,Segment description 485,Parent-90,2025-03-14 17:55:32
373f49ba-dc34-4167-9b21-d1fefd077928,Node-707,Segment description 111,Parent-83,2025-03-14 17:55:32
7558e5a6-ea44-4a8b-bd18-3dd4ce8f1b60,Node-308,Segment description 413,Parent-2,2025-03-14 17:55:32
1c243a25-d381-4c5d-b467-918428d62207,Node-392,Segment description 118,Parent-82,2025-03-14 17:55:32
563c8dde-de7e-4b41-8019-7f65928afbfd,Node-527,Segment description 498,Parent-92,2025-03-14 17:55:32
44871144-f013-4ccb-b36b-4bb9b09072d5,Node-979,Segment description 672,Parent-64,2025-03-14 17:55:32
d155d439-a83d-42b0-8567-a95ecc08bc32,Node-328,Segment description 260,Parent-72,2025-03-14 17:55:32
67564ff6-d1bf-4176-a5da-17e9b77ab10c,Node-781,Segment description 221,Parent-28,2025-03-14 17:55:32
1b160589-cf3c-4a44-a862-db3a8c4e844f,Node-588,Segment description 672,Parent-63,2025-03-14 17:55:32
3361d890-5580-4193-ab74-b4f57fcdd766,Node-989,Segment description 1000,Parent-99,2025-03-14 17:55:32
a0e5687a-ea37-4efe-8904-ff06489c3c94,Node-647,Segment description 819,Parent-78,2025-03-14 17:55:32
0dc9cd9b-ec41-4386-9a50-934057f82f61,Node-361,Segment description 540,Parent-23,2025-03-14 17:55:32
a2d6e80f-cfbf-4dfe-a072-4fb04ea252ce,Node-615,Segment description 743,Parent-49,2025-03-14 17:55:32
73d712e6-cabf-4eee-b832-58f8729128cf,Node-676,Segment description 308,Parent-51,2025-03-14 17:55:32
0119cd0e-d1b0-458d-b9cc-2b3f66c049a9,Node-354,Segment description 882,Parent-85,2025-03-14 17:55:32
ef764d53-5020-4614-8f6e-c9b2c2489e64,Node-107,Segment description 911,Parent-42,2025-03-14 17:55:32
e332639f-840e-4c31-99d9-03252d07c7c7,Node-284,Segment description 489,Parent-92,2025-03-14 17:55:32
fbd6b935-3ef3-4074-a9b0-55c948689df2,Node-949,Segment description 427,Parent-61,2025-03-14 17:55:32
2939f226-e7a6-46b0-ae32-ee3b91410381,Node-444,Segment description 533,Parent-5,2025-03-14 17:55:32
1c53589d-cde6-4fcb-81ea-ea5b614d46fb,Node-765,Segment description 945,Parent-18,2025-03-14 17:55:32
e44dcb9b-6460-4183-a7d5-b02041b194da,Node-463,Segment description 880,Parent-53,2025-03-14 17:55:32
7ec4f8ee-fd27-409f-b2f3-8016849b2cb8,Node-298,Segment description 694,Parent-22,2025-03-14 17:55:32
10f08077-0a33-405c-a909-9d6cf93566ca,Node-285,Segment description 210,Parent-64,2025-03-14 17:55:32
22026fde-d00e-4647-8382-1bee5d5f98d2,Node-898,Segment description 271,Parent-36,2025-03-14 17:55:32
b40159c5-68a9-4096-916d-91f51f14a765,Node-310,Segment description 482,Parent-66,2025-03-14 17:55:32
39962300-e544-410a-9a41-b831404e2a4b,Node-679,Segment description 807,Parent-12,2025-03-14 17:55:32
89ba0602-4675-4f97-9f94-11cc2496481e,Node-645,Segment description 219,Parent-87,2025-03-14 17:55:32
0355f5ad-7bde-4db0-8bc2-d11ca30e8420,Node-500,Segment description 507,Parent-73,2025-03-14 17:55:32
5245ce9b-17f4-44c5-b7bb-17066fde1b02,Node-181,Segment description 695,Parent-65,2025-03-14 17:55:32
6ff44ff2-1737-4f32-8e53-9db0509fbb27,Node-989,Segment description 776,Parent-45,2025-03-14 17:55:32
7d4daa84-4ff2-4d49-857f-32ac5245bb33,Node-324,Segment description 841,Parent-66,2025-03-14 17:55:32
b9756ed6-25c9-4861-8ded-d560f05e4c09,Node-893,Segment description 804,Parent-91,2025-03-14 17:55:32
dcc99e9f-738b-4160-ac41-770cbd2a36db,Node-968,Segment description 354,Parent-22,2025-03-14 17:55:32
39370277-53ec-4d1b-8bd4-6589acfa2866,Node-218,Segment description 712,Parent-38,2025-03-14 17:55:32
97c007ad-1ed3-4e54-9a87-3e3676d94805,Node-98,Segment description 819,Parent-82,2025-03-14 17:55:32
e74cbe40-c26d-4ec1-bca7-ac2cb13c3b98,Node-101,Segment description 178,Parent-25,2025-03-14 17:55:32
ddc75f2d-ea77-4a63-a7ca-1a26123289e6,Node-181,Segment description 941,Parent-70,2025-03-14 17:55:32
17d7a79e-b890-4d80-b1db-24ce42ec5339,Node-352,Segment description 128,Parent-46,2025-03-14 17:55:32
aa0842f1-3983-4000-907a-27d8a1f98596,Node-710,Segment description 176,Parent-18,2025-03-14 17:55:32
25238efb-d72b-430b-a590-5d56e5316aed,Node-822,Segment description 891,Parent-48,2025-03-14 17:55:32
5393258f-772b-4d6c-9f97-2a7ebe3ccd0e,Node-602,Segment description 381,Parent-9,2025-03-14 17:55:32
6f91fa7c-66f5-4628-845d-96df2f60553b,Node-692,Segment description 74,Parent-16,2025-03-14 17:55:32
