segment_id,node,description,parent,start_date,end_date,uda_channel,aggregation_consol,data_storage,allow_posting,allow_budgeting,enabled,summary,created_at
ba3c3848-66e3-445d-a951-5bde42f2163a,,Channel Segment 498,Parent-81,,,,,,,,,,14-03-2025 18:05
bd93b962-9737-4876-9e4d-6acb878d8965,,Channel Segment 45,Parent-65,,,,,,,,,,14-03-2025 18:05
100e278d-0c62-4d9d-ad8e-d422faf6a82e,,Channel Segment 94,Parent-57,,,,,,,,,,14-03-2025 18:05
f267ad34-030c-4c0b-9aef-1bc18e6df622,,Channel Segment 457,Parent-58,,,,,,,,,,14-03-2025 18:05
ee88cb9f-43d0-4223-b6dc-0356a8d887a8,,Channel Segment 143,Parent-18,,,,,,,,,,14-03-2025 18:05
f7224470-f771-459e-87f1-e676475982c5,,Channel Segment 850,Parent-16,,,,,,,,,,14-03-2025 18:05
b897225e-e7ec-4305-9795-9ba05d527b0d,,Channel Segment 879,Parent-79,,,,,,,,,,14-03-2025 18:05
f21bee09-e26d-40b7-98cb-949639b40756,,Channel Segment 852,Parent-89,,,,,,,,,,14-03-2025 18:05
a90a93ac-9750-4f63-bd26-72aeaba35225,,Channel Segment 662,Parent-51,,,,,,,,,,14-03-2025 18:05
8c140974-58a0-48fb-9a22-bc7721de158b,,Channel Segment 516,Parent-32,,,,,,,,,,14-03-2025 18:05
1c8d3bc3-5c2a-4757-b371-051675846ab0,,Channel Segment 733,Parent-71,,,,,,,,,,14-03-2025 18:05
aee6511d-92a5-4590-99ef-26b09d6931dd,,Channel Segment 663,Parent-78,,,,,,,,,,14-03-2025 18:05
dd8aa991-a963-4de4-b9e4-0231585f5d87,,Channel Segment 478,Parent-37,,,,,,,,,,14-03-2025 18:05
913eaa83-e6c9-4522-b742-116cfff7656a,,Channel Segment 578,Parent-36,,,,,,,,,,14-03-2025 18:05
b60de96a-bb67-446d-a6ba-80a280aedaf8,,Channel Segment 608,Parent-76,,,,,,,,,,14-03-2025 18:05
b41c8e32-537b-459d-997e-8fcc735cf656,,Channel Segment 100,Parent-77,,,,,,,,,,14-03-2025 18:05
9506ab7e-2fef-428c-bd59-c10798622c77,,Channel Segment 220,Parent-59,,,,,,,,,,14-03-2025 18:05
77739948-4ecd-493c-990f-7e3af29411fc,,Channel Segment 327,Parent-44,,,,,,,,,,14-03-2025 18:05
a899bac3-929b-4d5e-ae84-e5ac02fdf814,,Channel Segment 84,Parent-73,,,,,,,,,,14-03-2025 18:05
98ab9015-ee9e-421e-8a5b-8d8852fe6ad3,,Channel Segment 631,Parent-61,,,,,,,,,,14-03-2025 18:05
e3a71bff-e494-4e59-9610-9381cac09c48,,Channel Segment 625,Parent-83,,,,,,,,,,14-03-2025 18:05
7f7f6719-05dd-4550-9b4f-5f9b3ea95fc2,,Channel Segment 248,Parent-25,,,,,,,,,,14-03-2025 18:05
e7e76b8f-e1ad-42b8-a13e-91a1192d4fde,,Channel Segment 123,Parent-77,,,,,,,,,,14-03-2025 18:05
d6423f01-be8c-4dd9-92a9-34c0e1b0d703,,Channel Segment 213,Parent-51,,,,,,,,,,14-03-2025 18:05
69b6b1ef-9995-4a07-8e6a-1b193a4a6d85,,Channel Segment 598,Parent-22,,,,,,,,,,14-03-2025 18:05
4f88c298-08f9-4369-be5c-cc91dad5ea11,,Channel Segment 188,Parent-80,,,,,,,,,,14-03-2025 18:05
f497f964-2808-4ea7-a164-ff88acf23556,,Channel Segment 561,Parent-77,,,,,,,,,,14-03-2025 18:05
2b8c8e06-29af-48b3-866e-4731060e2f3b,,Channel Segment 305,Parent-79,,,,,,,,,,14-03-2025 18:05
b2bec1e3-014c-4c87-b7f4-b60842d17ade,,Channel Segment 805,Parent-16,,,,,,,,,,14-03-2025 18:05
90e274d1-f743-4b0d-a941-366a16e64efc,,Channel Segment 614,Parent-23,,,,,,,,,,14-03-2025 18:05
66543ffa-704e-4792-9cd5-dea0924485eb,,Channel Segment 726,Parent-14,,,,,,,,,,14-03-2025 18:05
b7e4d462-6181-4a80-9373-14e02126f215,,Channel Segment 750,Parent-16,,,,,,,,,,14-03-2025 18:05
0d0be531-e67b-4bb0-b8aa-a614983f86f5,,Channel Segment 641,Parent-97,,,,,,,,,,14-03-2025 18:05
26e054f2-4a43-4d00-91a5-fa8fecd2e508,,Channel Segment 491,Parent-15,,,,,,,,,,14-03-2025 18:05
1ac4c762-b31d-4db3-bc59-b22badf4a13b,,Channel Segment 480,Parent-23,,,,,,,,,,14-03-2025 18:05
dc80334e-f5e5-4b68-ad02-0236ea12ff4c,,Channel Segment 307,Parent-94,,,,,,,,,,14-03-2025 18:05
8b96138c-2677-4c51-a495-48269d4b8628,,Channel Segment 227,Parent-81,,,,,,,,,,14-03-2025 18:05
c7197abe-40a7-41dd-aeae-a565a8a92be9,,Channel Segment 602,Parent-68,,,,,,,,,,14-03-2025 18:05
a68f9f02-4d86-4bcc-b13f-ba189c08923a,,Channel Segment 214,Parent-97,,,,,,,,,,14-03-2025 18:05
93e07ed8-1a7e-4f65-94e6-2a7418db46d7,,Channel Segment 647,Parent-69,,,,,,,,,,14-03-2025 18:05
f83b3fd2-a559-4aa1-99e1-422b69e96fee,,Channel Segment 348,Parent-13,,,,,,,,,,14-03-2025 18:05
e6402f7e-117d-4161-a2c6-fe9b651d3080,,Channel Segment 954,Parent-15,,,,,,,,,,14-03-2025 18:05
bf8d3c95-afb5-4b2f-afb4-43d9b7c8ea02,,Channel Segment 650,Parent-87,,,,,,,,,,14-03-2025 18:05
6936ac8d-9811-495c-a84f-d5fd5d021e9d,,Channel Segment 730,Parent-33,,,,,,,,,,14-03-2025 18:05
ece22a9e-3b4e-41d4-8e93-a7ad255c25ac,,Channel Segment 798,Parent-51,,,,,,,,,,14-03-2025 18:05
459af1ce-04a2-40b9-bf5e-687f4f412f7a,,Channel Segment 948,Parent-67,,,,,,,,,,14-03-2025 18:05
83656f7d-e604-492d-a458-6287c298556e,,Channel Segment 608,Parent-91,,,,,,,,,,14-03-2025 18:05
a8d2f79f-bdba-491b-9990-e1cda6f43fd2,,Channel Segment 706,Parent-63,,,,,,,,,,14-03-2025 18:05
d539738c-cec1-4ea7-8cc4-b95a9722b1eb,,Channel Segment 81,Parent-11,,,,,,,,,,14-03-2025 18:05
2670a2f7-7872-4271-af85-b899f0709ffc,,Channel Segment 666,Parent-69,,,,,,,,,,14-03-2025 18:05
f90ff5fa-8fa3-477c-9594-b03d5f2b5976,,Channel Segment 792,Parent-6,,,,,,,,,,14-03-2025 18:05
263f8f70-41af-415d-b9a5-ffb103fb763c,,Channel Segment 984,Parent-42,,,,,,,,,,14-03-2025 18:05
d4f3378c-4f94-4558-96af-ba296b9e44d5,,Channel Segment 816,Parent-78,,,,,,,,,,14-03-2025 18:05
5099cc87-f047-4ce5-93e4-7b90450c1179,,Channel Segment 700,Parent-62,,,,,,,,,,14-03-2025 18:05
b4b31f68-82bc-4e27-8e3f-d6990cf47a54,,Channel Segment 511,Parent-47,,,,,,,,,,14-03-2025 18:05
a8f16c26-c358-4fe4-bd12-e6aacd2a0add,,Channel Segment 78,Parent-83,,,,,,,,,,14-03-2025 18:05
4b90a796-0d4c-46f1-9f94-c9df87a42b33,,Channel Segment 341,Parent-33,,,,,,,,,,14-03-2025 18:05
f8bfeef2-74d5-45be-9e2a-368bd387d520,,Channel Segment 301,Parent-11,,,,,,,,,,14-03-2025 18:05
f306d438-a7e8-40cf-b4b4-144a601ec298,,Channel Segment 275,Parent-81,,,,,,,,,,14-03-2025 18:05
92a878a2-3369-4983-bb3a-e4e1f810e09e,,Channel Segment 577,Parent-27,,,,,,,,,,14-03-2025 18:05
cbac805c-7cf2-4613-8b71-c461dbab505e,,Channel Segment 557,Parent-12,,,,,,,,,,14-03-2025 18:05
895156d0-45bb-41ee-8642-6a84b8a91a5e,,Channel Segment 18,Parent-62,,,,,,,,,,14-03-2025 18:05
8ae85963-4a80-4002-94a5-4cd64e8cc874,,Channel Segment 118,Parent-96,,,,,,,,,,14-03-2025 18:05
0b969cbd-754e-4bb1-a9e7-f2d2389d6def,,Channel Segment 2,Parent-63,,,,,,,,,,14-03-2025 18:05
c9c862a0-a974-48cf-aa74-fdad40a627b3,,Channel Segment 404,Parent-95,,,,,,,,,,14-03-2025 18:05
e3f800be-7290-4b42-94c8-1db336d0e470,,Channel Segment 710,Parent-3,,,,,,,,,,14-03-2025 18:05
8174af26-df9a-4df7-9ece-52e4ebaaa3d5,,Channel Segment 208,Parent-31,,,,,,,,,,14-03-2025 18:05
0e2fd3c0-828d-42d6-9b34-15cde24dd9a9,,Channel Segment 424,Parent-48,,,,,,,,,,14-03-2025 18:05
84094ae9-1d7f-4115-bb0b-db11b5921fd1,,Channel Segment 896,Parent-97,,,,,,,,,,14-03-2025 18:05
03778d76-2c94-4705-8c09-e2b0fc44a502,,Channel Segment 770,Parent-68,,,,,,,,,,14-03-2025 18:05
8c797a03-0758-4382-921c-33b907ccf602,,Channel Segment 499,Parent-16,,,,,,,,,,14-03-2025 18:05
21f596e6-6e08-4521-823f-b4ecc0d31903,,Channel Segment 499,Parent-58,,,,,,,,,,14-03-2025 18:05
b728af1a-eb58-45e0-b4f7-7b7c7ef472f3,,Channel Segment 285,Parent-33,,,,,,,,,,14-03-2025 18:05
bf5633db-e4b3-4e7d-994f-e764ae79666f,,Channel Segment 426,Parent-55,,,,,,,,,,14-03-2025 18:05
50c7dd25-a0aa-405d-a215-2f06ae407c56,,Channel Segment 104,Parent-59,,,,,,,,,,14-03-2025 18:05
95427165-6303-4977-aaaf-5aa05fe910f5,,Channel Segment 402,Parent-4,,,,,,,,,,14-03-2025 18:05
afa0ec76-85a1-4558-92c6-a975c947e98f,,Channel Segment 860,Parent-78,,,,,,,,,,14-03-2025 18:05
0a4eb456-09d3-4693-92ee-3e05650dbfb2,,Channel Segment 256,Parent-71,,,,,,,,,,14-03-2025 18:05
4229ab2f-2cd9-4669-85a0-4d980701338f,,Channel Segment 779,Parent-56,,,,,,,,,,14-03-2025 18:05
ac337d5b-2f37-4330-bb3f-6832fc503228,,Channel Segment 647,Parent-36,,,,,,,,,,14-03-2025 18:05
4d830d73-f468-4ded-80fc-d3456ced91f8,,Channel Segment 921,Parent-54,,,,,,,,,,14-03-2025 18:05
3cbfeec5-8d11-4af1-acfb-e3dfed47de05,,Channel Segment 70,Parent-7,,,,,,,,,,14-03-2025 18:05
95be144a-3011-475c-ba55-886846877c1f,,Channel Segment 14,Parent-59,,,,,,,,,,14-03-2025 18:05
baf4d4cf-8461-4eed-a057-38739e0f8200,,Channel Segment 889,Parent-78,,,,,,,,,,14-03-2025 18:05
cb95efb7-3688-4dd0-bfaa-0687e2487377,,Channel Segment 304,Parent-19,,,,,,,,,,14-03-2025 18:05
a6d36cda-8ac6-4ff5-891f-36432720e1d6,,Channel Segment 769,Parent-24,,,,,,,,,,14-03-2025 18:05
55e2fd0c-34ee-43df-a311-1398a79b9841,,Channel Segment 602,Parent-1,,,,,,,,,,14-03-2025 18:05
60d0cbde-f96a-49b1-8c0c-d0d339137f10,,Channel Segment 283,Parent-47,,,,,,,,,,14-03-2025 18:05
4937857d-7cdb-47ce-b3a6-172a503c8a5c,,Channel Segment 34,Parent-72,,,,,,,,,,14-03-2025 18:05
190347c8-b8bb-4f7a-867d-2712d593ffe6,,Channel Segment 545,Parent-65,,,,,,,,,,14-03-2025 18:05
cd0fd465-88d1-4739-8b83-bd24e0ef80b1,,Channel Segment 223,Parent-66,,,,,,,,,,14-03-2025 18:05
ff5dac94-c32c-4b53-937e-7a53cdc9a6cf,,Channel Segment 593,Parent-22,,,,,,,,,,14-03-2025 18:05
93132e0c-fb1d-4cef-8846-f57e556c502d,,Channel Segment 552,Parent-61,,,,,,,,,,14-03-2025 18:05
465c3807-9030-4c6c-8b69-5e427f4f9c59,,Channel Segment 886,Parent-81,,,,,,,,,,14-03-2025 18:05
61661591-e51c-4d9a-b318-867827588ecd,,Channel Segment 937,Parent-41,,,,,,,,,,14-03-2025 18:05
8bda80dd-de1c-4e37-8cc3-3e6a114138c8,,Channel Segment 20,Parent-10,,,,,,,,,,14-03-2025 18:05
1827f988-55c7-40a8-93ac-580af58fb861,,Channel Segment 742,Parent-41,,,,,,,,,,14-03-2025 18:05
f7f50621-3c2e-4b4d-b471-5231cd94df6e,,Channel Segment 470,Parent-30,,,,,,,,,,14-03-2025 18:05
d1dbdfab-b367-4b0e-aea7-d1ca4ec7bd26,,Channel Segment 565,Parent-29,,,,,,,,,,14-03-2025 18:05
5c6b2508-0ade-44a7-a7e4-57cc69ab01f4,,Channel Segment 547,Parent-70,,,,,,,,,,14-03-2025 18:05
e75ed565-5f1c-422a-946a-496f11d4d8aa,,Channel Segment 18,Parent-40,,,,,,,,,,14-03-2025 18:05
ae7978b1-ee37-4ba2-b472-a98fbfcd5b00,,Channel Segment 891,Parent-48,,,,,,,,,,14-03-2025 18:05
b5db82eb-ffff-47c0-9732-7c509a265b8c,,Channel Segment 568,Parent-19,,,,,,,,,,14-03-2025 18:05
18166184-474f-429f-8ffc-1ce4e647ffd9,,Channel Segment 783,Parent-40,,,,,,,,,,14-03-2025 18:05
f367a6f0-cd1f-42d8-8045-c821cae89d29,,Channel Segment 111,Parent-56,,,,,,,,,,14-03-2025 18:05
f9a6613a-0dd9-49eb-8822-ac427b76f545,,Channel Segment 280,Parent-45,,,,,,,,,,14-03-2025 18:05
595a87ff-6645-42b7-b258-75be0db27847,,Channel Segment 759,Parent-29,,,,,,,,,,14-03-2025 18:05
e2e0ed11-36a9-46f3-a905-e9c013d85f95,,Channel Segment 738,Parent-81,,,,,,,,,,14-03-2025 18:05
dcd1ad84-b3e7-401a-ade2-91221eadc2a3,,Channel Segment 887,Parent-8,,,,,,,,,,14-03-2025 18:05
acad144f-38e5-4646-8da4-85b68123eb2e,,Channel Segment 204,Parent-55,,,,,,,,,,14-03-2025 18:05
2f2b8ff8-2d64-4f6e-a162-2c7ee5c54a07,,Channel Segment 598,Parent-20,,,,,,,,,,14-03-2025 18:05
1ecc1050-80f0-44b6-a1d4-ca0a0662e10a,,Channel Segment 162,Parent-5,,,,,,,,,,14-03-2025 18:05
08c51423-317f-4d39-8160-84d244fdaed8,,Channel Segment 391,Parent-4,,,,,,,,,,14-03-2025 18:05
c2fe8df8-b0a3-46a9-a617-e320d5cf94a4,,Channel Segment 649,Parent-35,,,,,,,,,,14-03-2025 18:05
fcba8538-51c3-4387-93b5-d801bb600e2f,,Channel Segment 517,Parent-30,,,,,,,,,,14-03-2025 18:05
5eac09a7-c7d2-4159-91d2-a0f67345b1a3,,Channel Segment 28,Parent-36,,,,,,,,,,14-03-2025 18:05
7ea0a549-2f23-4275-8659-fd9e26279b62,,Channel Segment 279,Parent-50,,,,,,,,,,14-03-2025 18:05
841f1f58-a5a3-4322-adf3-183fadc2814f,,Channel Segment 144,Parent-100,,,,,,,,,,14-03-2025 18:05
0d1387af-e58b-4cdb-869c-eeab3c2f15d8,,Channel Segment 375,Parent-33,,,,,,,,,,14-03-2025 18:05
7385fdec-4ef1-42e6-af70-a99c747adebd,,Channel Segment 643,Parent-80,,,,,,,,,,14-03-2025 18:05
53d51d8e-0efe-4e2f-8a57-199d13917fbb,,Channel Segment 607,Parent-54,,,,,,,,,,14-03-2025 18:05
bc6e3f7f-8c90-4ede-b075-8a890db480f5,,Channel Segment 425,Parent-75,,,,,,,,,,14-03-2025 18:05
f8405923-41f4-48e3-ba47-ecd79d556a17,,Channel Segment 522,Parent-82,,,,,,,,,,14-03-2025 18:05
c4fe7448-0eb3-41d2-8dd0-a21cbe410afe,,Channel Segment 775,Parent-58,,,,,,,,,,14-03-2025 18:05
fb9e838c-649f-4dbf-bc50-1beadfa807cd,,Channel Segment 433,Parent-42,,,,,,,,,,14-03-2025 18:05
dec56742-49fc-453a-a4ad-49215377c5dd,,Channel Segment 499,Parent-97,,,,,,,,,,14-03-2025 18:05
ab2b232a-2bae-4853-821e-60bcdb502723,,Channel Segment 476,Parent-21,,,,,,,,,,14-03-2025 18:05
6e580f3d-b214-45be-b5ab-90e6f11e091e,,Channel Segment 324,Parent-19,,,,,,,,,,14-03-2025 18:05
2b1086fe-a39e-480a-ae2a-cc298bdbcb2d,,Channel Segment 626,Parent-41,,,,,,,,,,14-03-2025 18:05
f6f2f521-d621-47d1-a5cd-f968a9edb8f3,,Channel Segment 253,Parent-76,,,,,,,,,,14-03-2025 18:05
6e262b2d-35d2-4fd0-a677-2d3e2bb0e6cc,,Channel Segment 774,Parent-69,,,,,,,,,,14-03-2025 18:05
9e0c3bcc-96ff-4184-b8e0-da52633ca5e7,,Channel Segment 133,Parent-97,,,,,,,,,,14-03-2025 18:05
a384e739-df3a-4690-8149-e4790cf28400,,Channel Segment 698,Parent-75,,,,,,,,,,14-03-2025 18:05
1d7fad5f-c24e-4564-bc5c-03ea8bec8759,,Channel Segment 118,Parent-84,,,,,,,,,,14-03-2025 18:05
36261d2e-140d-42e1-b993-61a30855115d,,Channel Segment 545,Parent-34,,,,,,,,,,14-03-2025 18:05
30c9f863-290b-4879-8284-d86fdf2a4125,,Channel Segment 421,Parent-65,,,,,,,,,,14-03-2025 18:05
9bbb66bf-e319-478a-b891-d7a5f18d04d5,,Channel Segment 57,Parent-40,,,,,,,,,,14-03-2025 18:05
897d89c8-fb22-40ec-b668-4b980d1ef078,,Channel Segment 140,Parent-82,,,,,,,,,,14-03-2025 18:05
45ba9a13-a3c1-408d-ae7e-0caa64631a96,,Channel Segment 269,Parent-7,,,,,,,,,,14-03-2025 18:05
8efadef4-adea-4210-9145-f1d78e92acaa,,Channel Segment 2,Parent-21,,,,,,,,,,14-03-2025 18:05
b3ca5f5d-bb6a-4e7c-b6f7-b4e25831f850,,Channel Segment 549,Parent-23,,,,,,,,,,14-03-2025 18:05
487964c9-dc39-4d57-b988-7d733a0ec281,,Channel Segment 435,Parent-98,,,,,,,,,,14-03-2025 18:05
5cf1cbc1-067e-4334-a209-b8fd71e18945,,Channel Segment 80,Parent-2,,,,,,,,,,14-03-2025 18:05
155eaa5a-ac61-49bd-bfaf-ed09ebf9197f,,Channel Segment 326,Parent-95,,,,,,,,,,14-03-2025 18:05
f78cbc7e-63b7-40fe-9608-91158dcbeacc,,Channel Segment 369,Parent-72,,,,,,,,,,14-03-2025 18:05
90d11409-a524-44ce-9e3e-480d0dc127e2,,Channel Segment 656,Parent-24,,,,,,,,,,14-03-2025 18:05
721d26c7-75d4-4ada-9d0b-50e2549bad77,,Channel Segment 631,Parent-67,,,,,,,,,,14-03-2025 18:05
1749bdad-0805-47ef-a27d-50b59b4b9f23,,Channel Segment 151,Parent-12,,,,,,,,,,14-03-2025 18:05
2c84b0bd-1a0f-4d7e-8e8f-428d162c2797,,Channel Segment 231,Parent-91,,,,,,,,,,14-03-2025 18:05
22608a83-28da-4de4-a201-cb2ce6c67af3,,Channel Segment 406,Parent-5,,,,,,,,,,14-03-2025 18:05
9313f366-bec7-45c8-a422-1c401b1f8d48,,Channel Segment 88,Parent-83,,,,,,,,,,14-03-2025 18:05
88aeabf8-804a-4b5f-a08d-73612ae11e43,,Channel Segment 316,Parent-20,,,,,,,,,,14-03-2025 18:05
efac5afe-8f2e-4e1b-9034-4b99bd7d8243,,Channel Segment 30,Parent-78,,,,,,,,,,14-03-2025 18:05
626c9bff-c677-40ce-b340-0866b0fbc54d,,Channel Segment 79,Parent-36,,,,,,,,,,14-03-2025 18:05
ad8f9692-fe74-46ce-8303-e3fe09e6bd5f,,Channel Segment 356,Parent-13,,,,,,,,,,14-03-2025 18:05
27a35925-d867-4b45-98a7-42ea48fec3d2,,Channel Segment 202,Parent-62,,,,,,,,,,14-03-2025 18:05
a2c6f7f0-2402-445d-967a-d18cd83c50bf,,Channel Segment 834,Parent-10,,,,,,,,,,14-03-2025 18:05
c4f53156-53e9-4bd0-a27d-99edb5c753ef,,Channel Segment 452,Parent-10,,,,,,,,,,14-03-2025 18:05
34800721-3703-4d0e-bc39-98c3c7f2b17f,,Channel Segment 640,Parent-77,,,,,,,,,,14-03-2025 18:05
411ac907-1f7c-4505-95a9-f44f9f90da0e,,Channel Segment 465,Parent-68,,,,,,,,,,14-03-2025 18:05
1b822a63-3d18-4c57-8305-388584cda7b2,,Channel Segment 28,Parent-7,,,,,,,,,,14-03-2025 18:05
10f19e23-0f15-4018-87e8-fdc8e6aa630f,,Channel Segment 560,Parent-45,,,,,,,,,,14-03-2025 18:05
47b086b0-18e8-45dd-8523-a5da56312da3,,Channel Segment 294,Parent-79,,,,,,,,,,14-03-2025 18:05
2a90d1ec-1dbc-4ab2-b966-c37433910ead,,Channel Segment 857,Parent-82,,,,,,,,,,14-03-2025 18:05
e45497ef-b642-40d8-a661-8abcf7274203,,Channel Segment 87,Parent-78,,,,,,,,,,14-03-2025 18:05
bcb0cae5-7716-42ad-991d-b3b713bcf7e0,,Channel Segment 585,Parent-79,,,,,,,,,,14-03-2025 18:05
f5af73fd-e200-4a3e-b9ee-54540221be3e,,Channel Segment 53,Parent-4,,,,,,,,,,14-03-2025 18:05
12d26a9a-3cbd-414d-9fc6-f540d5f516fb,,Channel Segment 668,Parent-69,,,,,,,,,,14-03-2025 18:05
59c5eb04-111d-4845-8a90-b7e83a3e8c58,,Channel Segment 434,Parent-28,,,,,,,,,,14-03-2025 18:05
77819a52-527a-486e-95e2-9850f648a3c7,,Channel Segment 352,Parent-44,,,,,,,,,,14-03-2025 18:05
5d290625-8582-47cd-9cb2-8cd7915290eb,,Channel Segment 250,Parent-35,,,,,,,,,,14-03-2025 18:05
1c064d13-51ac-4de4-a7b8-894167d2b044,,Channel Segment 252,Parent-29,,,,,,,,,,14-03-2025 18:05
8bebf2f8-f929-4ef2-867c-de0ba1ff282e,,Channel Segment 929,Parent-50,,,,,,,,,,14-03-2025 18:05
8927fa9f-80a0-4fb0-bdf2-b7d402bb1040,,Channel Segment 658,Parent-51,,,,,,,,,,14-03-2025 18:05
f39c82fd-f8d0-4ec3-81a1-dfc6678e3aa4,,Channel Segment 473,Parent-29,,,,,,,,,,14-03-2025 18:05
669dd1e7-306e-4709-8de5-1f2d591e7089,,Channel Segment 217,Parent-80,,,,,,,,,,14-03-2025 18:05
096e6203-8f6a-4c63-b05d-45b8274e23cd,,Channel Segment 680,Parent-54,,,,,,,,,,14-03-2025 18:05
62978adb-2a61-43e0-814e-68f519bc30a9,,Channel Segment 142,Parent-41,,,,,,,,,,14-03-2025 18:05
bf8e435a-e3c2-434b-a20c-d52f32730d01,,Channel Segment 988,Parent-88,,,,,,,,,,14-03-2025 18:05
5af040a5-c20e-4ebd-b5d0-1b9b933d470a,,Channel Segment 221,Parent-70,,,,,,,,,,14-03-2025 18:05
45054afb-0806-441c-b150-6a3d1f6973b9,,Channel Segment 309,Parent-100,,,,,,,,,,14-03-2025 18:05
5cdaf881-91f1-4675-aacf-3d699aba5ced,,Channel Segment 541,Parent-7,,,,,,,,,,14-03-2025 18:05
beed7cc8-1374-492f-81bb-ce1896b08c91,,Channel Segment 226,Parent-66,,,,,,,,,,14-03-2025 18:05
b743b2fc-3be5-4be2-9f1c-6b667e07b8e4,,Channel Segment 851,Parent-87,,,,,,,,,,14-03-2025 18:05
0fe09509-2f66-47a8-98e9-fa19815c54e7,,Channel Segment 374,Parent-16,,,,,,,,,,14-03-2025 18:05
b124f815-d62f-40a8-9ef0-b603fc600c67,,Channel Segment 609,Parent-30,,,,,,,,,,14-03-2025 18:05
9798766d-e282-414d-aefb-863fdf55c11c,,Channel Segment 749,Parent-16,,,,,,,,,,14-03-2025 18:05
d330e3be-940f-4d15-9702-b720ebdea3ec,,Channel Segment 740,Parent-58,,,,,,,,,,14-03-2025 18:05
1985b1f8-f667-46c3-94aa-66c34ff20c60,,Channel Segment 755,Parent-13,,,,,,,,,,14-03-2025 18:05
3fbc8239-3545-43e1-974e-77f4b2b89ba5,,Channel Segment 44,Parent-41,,,,,,,,,,14-03-2025 18:05
a53fd1b5-431d-448d-b983-d0889a0d3172,,Channel Segment 929,Parent-33,,,,,,,,,,14-03-2025 18:05
1e87105b-5c8e-4686-b4c3-6835848ad591,,Channel Segment 81,Parent-36,,,,,,,,,,14-03-2025 18:05
74bbb688-440a-4c5e-9422-ebae3ff6e9a1,,Channel Segment 523,Parent-76,,,,,,,,,,14-03-2025 18:05
4c0aac98-ac18-484d-bab3-2d723d5396c3,,Channel Segment 462,Parent-6,,,,,,,,,,14-03-2025 18:05
cc61f0b1-ca5a-40c4-aeba-c6522c1a99cb,,Channel Segment 599,Parent-77,,,,,,,,,,14-03-2025 18:05
62dd5de8-88eb-46f1-b3e6-b3ba539b9451,,Channel Segment 746,Parent-44,,,,,,,,,,14-03-2025 18:05
f23cf63c-091e-4561-8813-f0da1adbedd7,,Channel Segment 461,Parent-25,,,,,,,,,,14-03-2025 18:05
052c055b-9747-4ee5-a633-a70c40e85c9b,,Channel Segment 518,Parent-17,,,,,,,,,,14-03-2025 18:05
6b203212-8281-49d3-8fcf-2133b949f2d3,,Channel Segment 881,Parent-61,,,,,,,,,,14-03-2025 18:05
2bb85ae2-bdd8-478d-9b73-683438588946,,Channel Segment 598,Parent-45,,,,,,,,,,14-03-2025 18:05
765a7321-f558-423a-9695-fa88da65a1d4,,Channel Segment 991,Parent-80,,,,,,,,,,14-03-2025 18:05
c293c0c8-1233-44cf-958d-70adbee41a50,,Channel Segment 345,Parent-75,,,,,,,,,,14-03-2025 18:05
55111c99-f6a2-439a-92e9-5c538f01729d,,Channel Segment 33,Parent-45,,,,,,,,,,14-03-2025 18:05
259a8382-4d43-45cc-b9d3-57e1eea90ca5,,Channel Segment 883,Parent-89,,,,,,,,,,14-03-2025 18:05
7893c59b-3eed-47d9-9e8a-a1e7ef98333a,,Channel Segment 918,Parent-35,,,,,,,,,,14-03-2025 18:05
beeaead1-d539-41c0-9a15-c23695cfc560,,Channel Segment 801,Parent-86,,,,,,,,,,14-03-2025 18:05
65d930fa-775b-4669-b275-a31bd0b7bbde,,Channel Segment 454,Parent-41,,,,,,,,,,14-03-2025 18:05
6431e4b9-ee9e-430c-815a-5b0d6802196f,,Channel Segment 940,Parent-100,,,,,,,,,,14-03-2025 18:05
24b6ef66-46ae-4e75-a925-463ca8c822ce,,Channel Segment 777,Parent-94,,,,,,,,,,14-03-2025 18:05
44350939-6fa4-484a-a6d5-a9eb06175f15,,Channel Segment 459,Parent-37,,,,,,,,,,14-03-2025 18:05
0478144b-3893-46d0-b76e-d8c0bfe9b2cd,,Channel Segment 578,Parent-96,,,,,,,,,,14-03-2025 18:05
5fcb97ce-ac53-4908-bbcc-21f4fdc9ea6a,,Channel Segment 264,Parent-93,,,,,,,,,,14-03-2025 18:05
e77241c1-3151-40ab-9df4-89a8edabe51c,,Channel Segment 657,Parent-26,,,,,,,,,,14-03-2025 18:05
f414502c-2ecd-42d5-bc31-7cb110fbd825,,Channel Segment 519,Parent-15,,,,,,,,,,14-03-2025 18:05
15a2a4b5-8dd4-4707-b745-848652216b9f,,Channel Segment 411,Parent-49,,,,,,,,,,14-03-2025 18:05
9dd5cbe3-7a63-4b32-a3fd-d158e6f28413,,Channel Segment 895,Parent-81,,,,,,,,,,14-03-2025 18:05
66fdc878-4bbe-4c63-bdc0-fa984a3f7c42,,Channel Segment 770,Parent-43,,,,,,,,,,14-03-2025 18:05
6bcddc1d-d448-4e94-8b6f-caf6682942f6,,Channel Segment 694,Parent-90,,,,,,,,,,14-03-2025 18:05
0eeb0091-b44f-4a65-ab05-2275cb3916b6,,Channel Segment 733,Parent-67,,,,,,,,,,14-03-2025 18:05
386b9345-90e3-4646-b967-056b528d2b28,,Channel Segment 648,Parent-69,,,,,,,,,,14-03-2025 18:05
