loan_id,customer_id,loan_type,principal_amount,interest_rate,start_date,end_date,status
c6deb0e4-4a07-4684-9bd0-790935872296,9d6a2441-2d35-4fd8-bc46-e7eff9e7f047,Business,15363.51,3.64,10-03-2021,19-10-2038,Active
22241f74-5383-4588-8322-03cd5e0ff983,46e9d04f-d12c-49ca-8205-9d9f2ca35414,Business,28292.14,9.56,30-06-2019,09-11-2026,Active
9689b405-aa2a-456d-a687-d8686bda434d,78b47636-fd53-4be3-a6af-311fb0027509,Auto,46528.04,12.12,28-09-2016,24-11-2037,Active
2b3f6e47-a4f1-4f6a-8b0a-dc2c651d7853,6f7a1147-2c2e-4c60-a74b-2756e47540d5,Home,43742.7,5.85,21-12-2022,22-07-2038,Active
4005679b-b707-414b-ae28-3ad91fde2c9d,911fe65a-f829-4a9d-98c8-e6eb28b2822e,Business,76346.67,5.13,11-07-2023,13-03-2034,Active
7eacd161-be12-418f-aff0-9e3d4c4d7819,c92d5c99-c739-4829-9449-d078a67b3abf,Personal,81340.45,8.57,20-01-2017,24-01-2025,Closed
10af284c-3ddc-40b3-827a-6975ccfb6356,74c00164-3ee8-4d09-9679-b535bd0f662a,Personal,18512.76,9.89,27-12-2018,26-01-2036,Active
69fe8a2b-0c61-4a88-9672-40d98ebb0a8f,f2267147-6fdd-4c4b-8924-643888d573d1,Home,42417.3,7.93,07-01-2020,16-01-2028,Defaulted
9bdf7cc6-4ffb-4daf-acac-0e9208d918f6,d029d9bf-22c9-4035-968c-39fc1619d235,Business,61932.39,2.91,08-06-2017,10-09-2027,Defaulted
68ed914b-ef1e-4513-a291-d420bc3277ea,caaf5b38-caf4-4fc5-9555-32420cf82825,Business,74122.53,3.84,18-05-2020,22-06-2029,Defaulted
c510aa8a-8ff6-4872-9da6-eefb1b6c788f,55b9ab68-3587-4f75-9934-5393524d580b,Auto,87360.74,5.58,26-01-2015,22-06-2025,Active
077dbcff-405b-466d-8a5a-014382495ed4,9b699bc0-f54c-4872-aa73-234f4516b247,Home,54111.11,5.64,09-09-2018,06-04-2031,Active
09fe583b-d9ff-4dfe-93b2-9bbe8fab69ff,f7e27f27-15aa-4684-b390-9cf8a9611ae5,Auto,38775.98,3.3,17-05-2017,05-05-2037,Defaulted
4e666628-ad9c-45d5-989b-7883bf9e330f,26603a51-2954-4d53-80f0-b9a3eb5dbb21,Personal,26857.09,4.75,27-02-2021,01-01-2037,Defaulted
e4dc47f2-2b66-47dd-b13e-89d2cddb351c,5e55276d-2eac-4be3-8ae6-a04e793bdaa1,Auto,99541.34,11.58,26-10-2016,27-05-2026,Defaulted
e1f52a82-7509-4f3c-897b-880a85a800e0,8bd1224a-7893-4f0e-ac55-5db5a75ad007,Home,80889.31,12.06,26-06-2019,14-05-2038,Defaulted
8374d5bf-f6d3-4418-b67d-96e465bd8259,38b0df1e-afb8-433a-94c7-7c52bbf67c90,Business,24298.86,5.43,30-03-2015,09-12-2028,Defaulted
4f91131f-c7a6-48ed-be90-9eda786f48d0,814c496d-4427-4f49-af50-431641e2cb23,Personal,34900.25,7.07,05-03-2020,25-01-2033,Closed
754da236-f79d-4c8c-a430-c022ac301985,a6f36702-688a-4770-a7a0-5d2a90f3730c,Auto,30395.3,3.58,28-04-2022,26-08-2030,Defaulted
e0bcc903-ea70-488e-aa33-d0ebe8524726,a783b0e2-fb35-4e57-9947-41b30d60d292,Home,96419.1,4.25,20-01-2016,18-02-2027,Defaulted
6672682b-fdcb-46eb-b0d3-a8997a3b546e,8e72cab5-2bc9-42ee-8627-41f8d65badfa,Business,35786.48,11.38,28-06-2016,24-02-2037,Defaulted
6d39da2a-76b3-4646-8f7f-689cc5d0e8ba,0af2fb89-d90e-4058-ae16-eaf1f99497da,Personal,80468.3,2.44,17-09-2015,02-02-2031,Defaulted
cf27dd7a-ecc2-4fee-a8fb-560e835055c7,086df27e-51bd-4499-a784-ec519e152a20,Business,20263.19,11.77,20-07-2021,05-01-2033,Closed
ef068260-9b83-4758-afe9-4aa278a7c350,a48a5dfd-50b5-4aa0-9a3a-b3fe28ffe0f0,Home,95676.63,7.24,25-10-2022,14-04-2034,Closed
1e53a3c5-0580-4675-907b-445effabb369,20449a5a-b3a1-423c-8e2e-7b5dceca7f7b,Home,24856.54,3.03,09-04-2017,23-04-2028,Defaulted
4dd8d521-afdf-42bf-9841-43bda7cf9fd7,21ce73a7-369a-4617-8291-bc8e2e1fb5a1,Personal,86605.2,4.89,13-05-2018,25-10-2036,Closed
1c41d20f-47ce-45c6-9478-98a6c4dec1b1,0ffab261-abac-4352-bd5c-8d2c9a2e904e,Personal,27619.19,1.63,02-04-2023,16-06-2039,Closed
66a946fe-52d5-42e2-86e9-62d231494f55,b059e625-358f-4c59-9cde-014e2eb81f23,Auto,53121.92,8.8,25-05-2023,30-01-2035,Defaulted
b26e2b7c-09e2-45b9-a5f5-79a2f83c8356,e9188ba5-a430-4e88-bfd9-d493b1663b0c,Business,35040.84,5.52,17-07-2015,03-09-2037,Closed
db0885e0-9277-4aea-9783-5a2e9b0f714f,93c9372a-aee5-463a-a26c-7d30031d9931,Home,78975.91,10.53,07-01-2015,08-08-2038,Closed
ff08906c-738c-49b7-a390-ca36bde91add,eb4fccbe-d640-4533-8333-14fa945295cc,Business,15124.14,2.51,18-06-2020,21-10-2039,Closed
0e584edc-9d15-434b-9084-28b59401527e,c2ebfd4b-41e1-488f-8908-28fdb30a1555,Business,68524.61,10.38,19-02-2015,28-01-2028,Closed
1c739a77-f88c-489d-87d4-e2f5abb24c68,6f0f6fcb-a20c-42db-9a96-d63142fba45e,Personal,80119.51,2.54,20-02-2018,09-05-2027,Defaulted
6f1deeed-086a-4328-a6e8-3c0978912cf5,67798166-8a52-4ac1-897f-6b42912bb6bb,Personal,80243.13,2.13,15-04-2018,12-02-2037,Active
362fab8d-6848-477d-9811-ed3a377bf341,f5a7f977-1e77-4c74-8f3a-9104fb053327,Personal,29011.89,8.51,05-05-2021,02-04-2034,Defaulted
098dd6d0-03ef-4d2b-9d9b-f767dcb21d13,0dbca161-2b33-4faf-8c5e-8437c9ba0382,Auto,52647.55,6.72,27-03-2018,19-04-2030,Closed
5b6d82f9-93a6-465c-b257-bfa80af3bbca,b05ce6a5-b162-4d0b-822f-1a4bff6eb54b,Home,35184.78,3.91,15-04-2020,29-04-2030,Closed
26c3e358-1844-4715-bebb-18090af1c0a4,5a869810-4627-4135-82fe-b0fd68018b80,Business,88054.89,5.11,04-07-2021,09-03-2032,Active
8103beba-1dac-4e17-a9b2-2cdfaaceecd9,45d84cf1-e744-4bcb-bd0b-1b551fb0a61c,Auto,31261.45,12.43,06-02-2020,10-01-2038,Defaulted
6f6eaccb-0c69-4b70-819f-75499f210efb,2f495657-e5f7-4c74-b742-22e0e492e41c,Personal,92200.26,6.5,01-07-2018,12-07-2036,Closed
d86574ff-343d-49bc-a6fa-e3efa75f9653,fda66417-06d6-41fb-92f3-a0b9a5d46c27,Personal,51044.28,8.04,27-03-2016,06-02-2025,Closed
14026b63-8309-4e31-be12-e99466e9044d,13288083-0ab4-438c-a33d-4d26984d2e8c,Business,41528.44,3.74,06-01-2015,17-03-2035,Active
e435d042-0770-4709-94cc-01266168b077,c2c69d36-87de-4ab4-83df-c672293e543f,Auto,28687.79,9.1,14-10-2020,22-04-2037,Active
a4377091-c7c8-4894-95c1-4f211ecb695f,1cca461f-9bea-4e09-a63f-5e824537889d,Business,95171.85,10.97,31-03-2017,16-12-2033,Closed
1a965a25-a9f1-4310-b04f-b1b9d1b51e19,cdad2e39-d6a5-496b-89af-b4a956279e1b,Auto,88584.08,5.34,25-02-2020,01-11-2030,Closed
8280006c-5713-4b30-900e-b84dce89c1d6,0c8f13d4-f6fb-41a0-8327-19f438a7a718,Home,38990.38,5.76,18-04-2016,18-06-2026,Closed
7bd2e927-d58a-4ad6-8a5d-ac881dbc2232,82176cbf-2737-4457-beea-dc92be17559d,Business,14146.92,7.43,30-11-2021,22-05-2034,Closed
15053c33-af18-464f-8121-c9d364ea2d0f,945c7a32-f540-4ee1-b815-248aac53195d,Auto,40980.07,3.67,26-07-2022,01-01-2035,Defaulted
707bae74-cd5b-4b7d-80bc-76a78e1d5788,7d3a9d1c-6fa5-4408-9160-82411fdcfc5a,Personal,77691.68,7.07,23-10-2023,05-05-2030,Active
5b4bb99c-e1c2-4ff8-879e-3cfa5d606782,42d4d8bd-3005-4929-b1be-058106069723,Auto,14186.42,2.29,30-05-2018,18-06-2026,Defaulted
58742a03-325d-4887-8f3a-7494c2a58b8a,e2247b05-72a5-4da4-9045-465b61bf5ba3,Auto,83071.92,7.24,19-05-2016,28-11-2032,Active
b997d05b-1586-4950-80c6-4a1c36039376,5894f7eb-7fbb-48df-9305-498627dfe36d,Auto,14284.07,8.15,06-02-2017,27-04-2026,Defaulted
0a9071b9-cb17-4ab6-9569-7804441fb0b7,5d7dcf46-951e-42ca-bb9c-d90f95532fa0,Personal,58179.36,3.49,07-12-2022,07-12-2038,Defaulted
a027a818-d7dd-4327-aec1-cfa0e12e60a3,dab65277-53d2-4a9f-992e-0157484f1eef,Personal,88609.35,4.1,01-03-2018,25-04-2034,Active
555f9ed9-e819-4eb5-8dad-363bbf19beaf,f83bb293-ce1f-429a-ba95-c6d14531ab60,Business,74556.6,6.62,28-02-2023,30-03-2033,Closed
6def4e41-5143-4828-8001-5616a1e30dbe,f55858ed-743d-44eb-b5e8-2fba02dacf2b,Personal,17150.98,8.58,25-07-2019,22-09-2033,Active
0cf5fd62-9df0-4ed0-aac5-61c26e0853a9,dfd4913d-b9e4-4f7a-8c00-e29c6ef86351,Auto,99412.29,3.43,27-12-2017,26-11-2031,Active
dcc22ed7-bd43-488f-aecf-646d8990eb94,2e0ec393-31fb-44be-ae00-f4125c5f5013,Home,19344.7,6.75,27-11-2021,18-05-2032,Active
ad470cb7-bc08-4eb5-83ec-65f5d83fbf44,caf630ae-7455-40c3-9195-5e4406184f5c,Personal,42113.49,11.29,10-10-2021,08-07-2036,Defaulted
96b2d67b-39b9-4c06-a039-f512c956db3d,c0cf0318-6dff-403f-9e57-f2da6f8135ea,Home,99504.25,4.08,13-06-2017,26-08-2026,Defaulted
cb4a751c-911d-41ce-bd4b-c2393539e027,89c2d23c-c401-48fa-95a9-488265cf4819,Personal,71294.37,10.64,26-08-2021,26-12-2033,Closed
7b65b944-9af3-4731-a45f-368e3677a401,8fedcd5f-b7f2-49fb-9f1b-4ea4e4e9387c,Personal,89056.6,10.48,23-09-2017,05-02-2035,Closed
e1cd2da4-a2a0-4216-9b6c-eacdd0388e03,b554c117-1dd3-460f-8fd6-80cc5d12fa42,Auto,38260.83,1.97,17-02-2019,05-03-2029,Defaulted
03cd9d92-b653-48b1-ac58-ca1e2ef3d32f,90f5ebb4-1bd7-47dd-9c85-1d8eee163331,Auto,17487.41,4.79,20-01-2017,09-11-2033,Active
df1e049a-e357-445d-9a92-856db05d8c1c,68d3ec2c-0a13-4684-b38f-90f7ca498949,Home,5807.32,3.67,19-02-2015,15-08-2035,Defaulted
d36a0fe5-0a83-4985-8cfd-328e8744bdec,c1805c48-b79b-428b-b5a4-855944f73f92,Personal,38341.95,5.53,08-07-2018,26-02-2030,Active
ecfb3ac0-365c-48e6-8204-4eba80700e56,995e0d8e-62c2-40b5-b417-34d4f111c78b,Personal,14662.78,9.47,12-11-2020,02-01-2026,Defaulted
a73ef19e-1e7d-4e9a-a735-aa0dd6e83354,af7fc5f8-8ac5-482a-ac7c-5f965cd42b5c,Auto,35522.99,8.03,24-08-2022,04-08-2036,Active
50902945-8de7-4983-8e62-8f615a8962b6,0e403b6e-bb9f-4a58-8f97-ae6bd42908ef,Home,64104.96,8.78,15-11-2019,10-08-2029,Closed
eea329d4-df63-4c80-972c-e7183d3d21ef,63923594-2ea1-4a96-af4a-531274900dc1,Home,18528.87,8.35,06-08-2020,05-03-2025,Closed
14a76c60-6f67-45c0-9cce-898ca5a118f4,2b920f16-6769-4b5b-894c-f922d1de35f7,Personal,80618.34,11.27,04-12-2015,20-11-2036,Active
30b26946-25a0-4593-b3e4-dee94babe889,ff221f2e-a7af-4756-bc85-748dfed43ce0,Personal,14214.85,2.13,24-11-2017,07-07-2027,Active
cd0f9bfa-c0ea-4fef-8baf-34bb5e60ce2d,8adf307e-0c6a-4512-b1cb-9375ec4f8be0,Personal,83604.5,10.88,17-10-2015,05-06-2039,Closed
e1158fb3-2105-4732-9df7-f6b6e2c46d77,d9b6a3f3-3317-4f27-9282-5382a4aa1765,Home,61142.34,11.44,09-04-2022,21-07-2025,Closed
c5087cc3-82b4-4394-9a85-5f30e681adc8,1f2ef352-7bb6-447c-8558-596e466f51a7,Auto,73672.96,1.93,08-07-2015,26-09-2030,Active
387df339-9199-432f-a670-65b3cf67f246,9ad99b31-6d3e-4c45-82f4-9ac7a16a943a,Personal,84839.41,8.67,31-05-2023,19-04-2028,Closed
fecb59cf-ac1f-4f11-a428-d11b27c0e0ed,888cb171-0067-4c9d-a7eb-1d82500803f8,Auto,67299.43,2.03,14-11-2022,31-03-2035,Active
6f967fa0-a501-44e4-a677-2375b1bd49b4,e2faff01-4022-4d49-89de-1fdf8cfe81a0,Home,41459.07,5.86,25-01-2019,25-11-2027,Defaulted
a32aeb77-2c78-4fa9-8f77-b0e6097c4b21,16ef85c6-4cfc-43aa-9c05-edefeb2fc0a6,Personal,80083.84,3,24-04-2019,14-11-2038,Active
ce0af11f-955b-40f1-b4eb-dcf8011406ac,7641e348-b708-4837-af7f-6ac0fc98bed4,Auto,62008.73,8.37,07-08-2022,28-08-2026,Closed
cfcceeac-ad81-4232-a19a-80e4cfe24294,cf35c3c3-ede7-405d-8025-22099e06d905,Personal,70983.65,8.54,19-06-2023,14-02-2026,Closed
31c2247f-71b3-434a-bc17-534ee6984c61,98299f2e-8252-4d6c-bd51-9ab7f3968bf6,Business,33592.64,4.1,23-06-2021,22-05-2037,Defaulted
18bdcbeb-ab35-4e03-a594-c52c9cb07ca6,b1a8e72e-d0f5-47b7-a393-2769c3b2466c,Auto,35592.38,5.29,01-04-2016,23-09-2032,Active
0d4a4227-794b-470c-9f98-c10a5a71f9ee,46a44b3c-9230-44c8-8620-5d480ba0f012,Personal,81293,6.86,03-03-2016,31-01-2037,Defaulted
c1d32588-e110-4962-a14b-98c74d74a863,a611cbf7-45d9-4183-b4d9-e897b2e4f3a2,Home,88350.57,8.24,01-07-2015,14-11-2026,Closed
0a0b00b8-19fc-4ad6-8866-f6fe94275a00,b6361955-b2f6-4a5f-b802-888bd89ed239,Auto,72592.56,6.64,11-09-2016,05-02-2035,Closed
08e674ac-58af-4cdd-b59f-ca356aea278e,c5deb3d5-d865-4f64-8c2d-ec3c7eed4497,Auto,56686.54,10.9,05-09-2020,24-03-2025,Closed
66efe2d5-cc21-4a11-a50a-4ab539bb340c,526b8aef-6007-45bb-b047-8cafc64ecf00,Auto,66617.2,8.54,16-08-2020,18-07-2035,Defaulted
f4536738-fd6f-4df6-87f9-42707d7765f1,f1f9183c-f0c4-413d-9ab4-beae5b1e7625,Personal,15025.05,3.97,22-06-2021,22-11-2033,Active
16d95da4-48f2-4920-a53e-093ced8dbde2,29f2b6c9-267e-419e-abdb-1bb30fd3fa73,Personal,14613.35,5.54,10-11-2019,11-10-2033,Closed
0d8b90cc-9925-4512-89c6-d66ae29cb69c,c0b149c8-7010-4c7f-9a86-9b93b6e29a51,Business,5105.67,4.15,04-01-2015,03-12-2034,Closed
c7a349b1-354c-4bdc-b670-8550f0cfaa7d,7f9c5017-8096-4ff9-98ad-f65b70e108cb,Home,96667.12,1.68,24-04-2015,24-02-2028,Closed
2aa8e35a-3c9c-4c32-a8c5-55d7ac733b0d,eb27c690-1f69-4385-aa8d-b9ce108b7b01,Auto,33184.46,1.95,05-07-2023,30-10-2032,Active
039abd3c-3cec-4108-a065-bf3979ce92cf,b6d62008-f7c7-4d7b-9e29-8326a9ede300,Auto,7527.96,12.18,11-01-2019,05-08-2037,Active
724744a9-3440-4fcd-bef8-d120421e3215,218368f8-40fe-4128-95d1-eba1c5018bcd,Personal,54967.49,6.56,19-01-2023,26-04-2039,Closed
ce2645ca-c599-43aa-bca3-0fd3d35a09a4,5dea40ba-5166-4cbb-a580-4e0a1609c966,Home,29472.52,10.7,16-06-2019,17-11-2036,Closed
2cf0f17e-b1b2-496c-862b-86133c249102,b6b2b8b5-cfd8-4878-a377-c83755357c67,Home,87399.59,8.86,21-12-2021,17-03-2030,Defaulted
90f244f6-8164-40f4-95a9-11fe60f37d61,b69923e4-0582-4c62-9c48-b958e11fac30,Personal,45682.37,2.66,09-09-2019,11-10-2037,Defaulted
6f2b22cf-325c-4c64-a004-aef17b7a7f01,4ccb156a-49f1-4433-b0c1-d49e7c3210d4,Business,30888.06,11.41,20-02-2021,20-04-2034,Active
9f1a0882-330a-47f7-b611-ca58e6b0187e,4eb0037b-4ec6-4eb2-91c1-12b81b43f1c8,Auto,21001.27,10.22,10-08-2021,06-06-2036,Active
cdbd66e8-12d0-4404-8216-bc2b224ba2c9,c549ff58-21e6-4bc5-96de-fb93f45d48e0,Personal,79513.37,7.21,29-01-2022,16-01-2034,Defaulted
180489ff-96f0-45a1-a636-e2f3569205e9,648239ab-5ae8-464f-8249-b6e08f9a0535,Auto,10113.27,1.84,06-09-2017,14-09-2034,Closed
5bae5972-93d1-4863-b607-6b50f5f0bfb8,041f5b76-a83e-4b39-99dc-fd50497ab743,Home,69105.77,3.8,27-05-2023,05-10-2033,Closed
b18282e9-774d-42fe-a1e2-6766ed0c584b,bf56a9f9-838c-4373-b771-e6d31cd5d50e,Auto,15859.19,1.62,24-04-2017,28-07-2025,Active
8853fb00-8869-418d-acc0-0390df2b8980,76872a97-5b40-40e1-b1f1-3a5b283e3953,Business,70323.44,10.94,06-03-2020,13-04-2030,Defaulted
ebd58351-59c4-4a93-965f-75b78b0f773a,ec144606-5d99-4990-9da6-30a7a194cba7,Personal,55252.03,11.38,06-02-2021,17-10-2037,Defaulted
8017ae4a-6e0a-415e-9cf7-0c09357e5afa,9363d3d2-6187-43c1-ab60-d4f07c6d3c56,Home,58422.05,9.28,09-12-2021,07-08-2030,Defaulted
7abc104d-d936-4794-836b-95130998ba1a,2c366c5d-33d4-444d-98dd-095569ac4483,Personal,9491.78,8.28,10-05-2015,22-03-2036,Active
4f6361fb-a263-4370-aa9a-8040362dec91,a02fcd9a-66c4-40dd-9000-bf1869a905eb,Auto,85862.13,1.63,27-08-2016,12-07-2032,Closed
fbf7be90-2674-4874-8cbd-d702dd71f005,d1b0694c-2ff0-4f72-973c-63b85a7da54b,Business,86217.42,10.68,12-01-2023,20-11-2029,Closed
6897d793-a404-4681-a9c6-5bd0170eeef1,98f03601-d00f-4c04-b259-524b5ab01ae1,Business,28954.27,2.88,19-06-2023,11-04-2033,Active
bc2c6d76-dfbd-4a03-baa8-fd76214cb0ce,a41d98a1-b968-43cd-9c1b-dd33fc2c47d9,Auto,13501.67,9.26,02-01-2020,12-06-2027,Active
b7fb0afb-26d5-4dfc-be3c-a20ec94a58f3,3cf05523-1f4e-4d36-8308-245a79d2e088,Personal,30560.19,3.89,26-11-2015,07-03-2036,Defaulted
c27033b6-ebfa-4131-a930-14c2cd627ef4,3ab1e04e-96f5-422f-bf1d-10dca491000e,Business,7808.23,7.83,01-09-2021,07-10-2038,Active
d342e19d-2ef3-44f8-8799-76caf6280531,51297aa6-10b9-4826-a2d3-62f4e5ac1c9f,Home,24686.63,2.26,11-02-2017,11-03-2029,Closed
1e65eac2-5350-438a-9c44-5aaf4a71a3b8,66207224-7088-4616-beb7-a4cb9242726c,Personal,62214.14,7.97,07-12-2016,02-07-2034,Defaulted
61b136c5-25e3-454e-9814-07e54189e2f4,11e8f848-74c3-430c-857f-c2c5043cb100,Business,51606.21,3.86,24-06-2017,13-11-2032,Defaulted
4c562903-e43b-48c8-96f3-94d881f4bae3,b4fbbb59-5d42-4129-a03a-6e146030519b,Personal,72176.35,11.17,09-09-2017,15-01-2037,Defaulted
004ba827-fca8-40d9-8c15-65ea3851c9f6,5acfb393-3df5-4c70-81cc-de27bbc8a777,Home,11029.18,7.38,04-03-2020,20-05-2028,Defaulted
97d33fd4-dba1-45b1-97c2-9ba622ea58fd,baecb44e-899c-4504-ba84-d62dcf83c879,Personal,24968.21,3.75,29-12-2023,14-01-2035,Closed
cfeb9908-8d05-41cb-9a81-eb94afae8786,82041457-27e8-4a40-8599-4203f8ba2360,Business,99102.21,8.77,07-02-2017,02-04-2037,Active
131b92e1-fe38-4991-963f-b401e58393b9,10e21333-b421-4075-b148-138b59788697,Personal,54290.06,2.04,25-04-2023,16-12-2029,Active
daa4c846-ff06-4fb7-9853-948c9ecf6e2e,609632b5-5d0c-49d6-ace3-2c65c1ff30d7,Home,44680.14,6.31,13-05-2015,02-07-2036,Active
5d0adcdc-f182-4fea-8867-a8639a0ca83c,263b8949-20c0-401d-8abe-f7496b666559,Personal,56598.72,2.88,01-08-2020,09-09-2039,Closed
d7180288-5a00-41f3-8a73-e09e34b19bfc,2d2f5ba3-2461-413c-b602-e26edbbf1576,Auto,14756.87,7.42,12-03-2023,23-09-2027,Active
a8f8f501-308f-40d4-a171-6c7beeafcea1,dc1b5a0d-980c-4656-a03f-8b4b3a7f5b8b,Business,45642.18,10.61,21-01-2021,03-07-2030,Active
c9f09efc-5336-467f-93bd-564ec508d658,96467730-5af0-4982-b03a-8cc649761b8e,Auto,48120.25,11.78,16-05-2019,25-01-2031,Defaulted
aee71771-d80c-4b00-832d-0ff8735dd241,26b0099c-19f3-42f5-8b12-954f080e709f,Personal,72646.63,8.26,14-04-2018,17-01-2027,Defaulted
e02321b8-4c40-44f2-b424-10a1486d3b0e,a7b45b2c-9f51-43f0-9f28-71146777fcf3,Business,59134.13,8.45,12-04-2022,18-05-2025,Defaulted
7787da64-a669-47cf-bf0d-5c3659432343,37351998-04ae-4f1d-8d00-f3f69d1aeca1,Auto,28951.63,1.51,22-08-2023,29-08-2032,Closed
c2b80bab-190b-4aa1-bf9f-f9e98ebfe980,53d3b73c-7212-4874-8fa5-700f495b50c3,Auto,64322.99,12.36,06-04-2022,10-01-2039,Active
d5f53b64-cdf9-488f-948c-d87534b2d546,04f212d3-30b0-478a-bd7a-51a6940cbfee,Business,12654.56,2.54,13-01-2022,23-03-2037,Defaulted
726b8090-67a8-4fa9-b9bc-2436fc46fec7,071b1a7b-c85a-470f-8ebf-26c4f173c41d,Home,48260.48,3.02,23-02-2019,22-03-2028,Defaulted
e25ed80f-2a2d-4d63-8cdd-dd00ae4dd501,31c32cb1-9e21-4ea4-b063-1e9b40f1e619,Home,50593.28,2.71,19-12-2019,07-08-2029,Closed
0229299f-a0ba-4265-9b9f-13d10cf2bd25,96e44d66-83e5-4ff5-a266-cd990d675269,Auto,99018.16,7.75,22-01-2020,30-10-2030,Active
ccaef4cd-9c09-406e-a194-3b4c2cb23923,16e03025-9f3f-4060-86b9-787e0f65350a,Personal,78720.99,7.12,11-07-2019,01-05-2035,Closed
71f8149c-23cb-4f2a-affa-6d098fe4449b,90c7c6d7-d110-4a9b-9e05-d6702fd87655,Home,50508.72,11.64,11-10-2020,23-06-2031,Defaulted
fa2dfd28-c8c3-43dc-b4dd-d5ed72e1d179,b780c395-75cb-414c-b162-1640ee86b39e,Business,89894.6,10.65,25-06-2021,16-12-2039,Closed
4d6db237-f1cf-4b11-a9f7-8b372175af2f,90b0d194-dd0f-411e-b1ac-c2e7d1c53ae6,Personal,43139.86,11.53,14-05-2021,24-04-2033,Active
4b36e2a3-780b-4af5-b8d5-1205fd462666,ec59f559-95a0-4cd3-8756-da5ba42222a7,Home,85973.12,3.4,30-04-2021,16-10-2036,Defaulted
af2fe693-ca69-4cea-a13b-0028554c231f,6aa904d7-e387-4c5e-992e-e79024e291aa,Home,46869.32,11.66,17-10-2020,25-09-2032,Active
761e1274-e6b5-41fc-9b71-764829dd0675,527d2758-d953-4871-bdcf-01fd2e569177,Auto,93697.91,5.44,01-03-2019,14-10-2028,Defaulted
4b78a8bb-ceb7-435d-81bb-672f557188b5,7fc67e9f-3fd7-4df9-8c5b-1bc0e20ec0d4,Auto,58209.67,8.8,26-02-2016,09-08-2034,Defaulted
48dae7ec-a25b-40ac-9fb8-3f12d965be63,d1c6c4f0-56b2-4f41-bc1f-dbde18d8dcdb,Personal,47347.97,8.59,23-12-2023,13-08-2035,Defaulted
ac352ebb-713d-4428-8c80-23ff4bab8d87,3b388100-5635-47f3-8464-d768245bd397,Business,41024.05,4,23-05-2017,31-07-2030,Closed
dcde2c7b-81ad-42ad-876d-7aed8c83f45a,32415c72-7d6c-40f5-815a-2bea2ebe54ed,Auto,7749.94,9.05,25-07-2018,19-10-2034,Closed
1cba650c-86c3-4e1f-8c0c-05e689d07c8e,c4ace732-c3f3-42f9-8314-59f80e8ce323,Personal,44281.44,8.46,27-05-2023,12-03-2036,Closed
eff2b4f1-6aa8-4c99-8abc-a20b3e7dd30c,70900548-73de-4db0-b9ed-cb6d7a843389,Auto,49900.78,7.82,12-11-2018,18-08-2038,Active
878347d1-96d9-4b10-a8e7-f78c5d2bfb9c,7ddcc146-cf07-44f8-851b-8d19705f0d94,Auto,33985.71,9.8,09-06-2020,14-09-2034,Closed
4ea5ca2d-fcf6-4947-b9ab-5010a95dcdba,ba9e3786-4533-4ea5-8153-83e415121ca8,Business,56499.33,2.16,21-06-2015,02-10-2037,Active
f0a8a400-64b4-4e23-ab32-e4a01d5e3530,e33769ad-4376-4d3a-923c-a59feaf6600c,Auto,96145.6,6.77,20-11-2018,05-05-2026,Active
bd481e24-8c4c-454f-9828-cb199c5df9e2,5ff763a0-ecf8-4c66-8bda-006c27fd26b1,Personal,96234.76,7.06,25-07-2021,14-04-2034,Active
7b79d1c6-6c3d-458d-870a-8ee6504628bf,ec85423a-d657-4db5-99f1-fd5cd4bcd758,Home,70744.36,6.86,29-05-2015,07-01-2026,Closed
7229235c-2268-426e-8335-278037d9e406,fb2b9fe4-4124-4013-baa1-c87971e49cf3,Personal,93638.16,6.99,02-04-2016,03-06-2031,Closed
36c4693b-d34f-44ee-ad59-ca01c629bac9,a034f766-5e33-4912-b994-092a637d475f,Business,37503.14,9.43,17-10-2022,03-02-2037,Closed
64500c94-df68-48c3-9f9c-cbcc28b5e90e,c7397c85-2206-46b1-9fbf-fe8880926eb6,Business,41509.63,8.26,25-10-2019,20-12-2030,Closed
9fa4563c-cdcb-43f1-b2dc-d8b8b48164d7,c02c8bc3-2d05-4cf9-a246-03311b0ab8fd,Business,66017.39,8.15,18-02-2022,30-12-2036,Defaulted
74cfbf19-9b3e-4b65-8d09-88aed113760b,7d8c4812-bd88-4469-a2a3-af3e00014ef4,Home,81023.01,11.91,14-12-2021,13-11-2033,Defaulted
67706f74-d775-4694-a7c9-11ea092bd00d,59a04442-5c04-4c7e-af3c-7877e144c7ca,Home,59598.82,5.08,18-11-2018,05-03-2033,Active
c3bc3ac9-7f8f-4cc6-9cfd-0f7868acd073,96f20309-7297-40b9-b659-af6b068bcab3,Business,49452.74,7.53,28-07-2018,09-06-2029,Active
1e8aa2af-6931-4867-8b8f-b57f024d51a1,63d3acee-b0ee-4135-8207-fd315df5126e,Business,11346.48,6.95,24-10-2019,08-08-2029,Active
3597c02d-7ebf-4541-bfb3-e761241bc7f5,99dc1bc2-fb54-4f53-86ba-a6e7631993e1,Personal,59953.16,6.9,17-02-2023,27-01-2031,Active
122756c1-0769-4744-9214-0f2fbe6aba7a,6d0c2735-6035-423e-b22a-1a435e7d73e0,Business,49953.71,7.26,28-06-2016,10-02-2029,Defaulted
5b635939-700b-405b-8836-9e1be31ef9e0,7793ba04-c084-4d10-97fa-96e3b080eab4,Auto,15497.22,7.58,12-02-2020,05-04-2037,Closed
