payroll_id,employee_id,pay_date,salary_amount,tax_deduction,net_salary,created_at
EMP04072,EMP04072,2035-02-23,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04073,EMP04073,2035-02-24,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04074,EMP04074,2035-02-25,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04075,EMP04075,2035-02-26,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04076,EMP04076,2035-02-27,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04077,EMP04077,2035-02-28,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04078,EMP04078,2035-03-01,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04079,EMP04079,2035-03-02,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04080,EMP04080,2035-03-03,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04081,EMP04081,2035-03-04,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04082,EMP04082,2035-03-05,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04083,EMP04083,2035-03-06,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04084,EMP04084,2035-03-07,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04085,EMP04085,2035-03-08,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04086,EMP04086,2035-03-09,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04087,EMP04087,2035-03-10,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04088,EMP04088,2035-03-11,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04089,EMP04089,2035-03-12,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04090,EMP04090,2035-03-13,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04091,EMP04091,2035-03-14,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04092,EMP04092,2035-03-15,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04093,EMP04093,2035-03-16,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04094,EMP04094,2035-03-17,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04095,EMP04095,2035-03-18,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04096,EMP04096,2035-03-19,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04097,EMP04097,2035-03-20,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04098,EMP04098,2035-03-21,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04099,EMP04099,2035-03-22,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04100,EMP04100,2035-03-23,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04101,EMP04101,2035-03-24,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04102,EMP04102,2035-03-25,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04103,EMP04103,2035-03-26,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04104,EMP04104,2035-03-27,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04105,EMP04105,2035-03-28,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04106,EMP04106,2035-03-29,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04107,EMP04107,2035-03-30,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04108,EMP04108,2035-03-31,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04109,EMP04109,2035-04-01,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04110,EMP04110,2035-04-02,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04111,EMP04111,2035-04-03,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04112,EMP04112,2035-04-04,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04113,EMP04113,2035-04-05,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04114,EMP04114,2035-04-06,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04115,EMP04115,2035-04-07,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04116,EMP04116,2035-04-08,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04117,EMP04117,2035-04-09,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04118,EMP04118,2035-04-10,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04119,EMP04119,2035-04-11,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04120,EMP04120,2035-04-12,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04121,EMP04121,2035-04-13,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04122,EMP04122,2035-04-14,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04123,EMP04123,2035-04-15,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04124,EMP04124,2035-04-16,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04125,EMP04125,2035-04-17,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04126,EMP04126,2035-04-18,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04127,EMP04127,2035-04-19,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04128,EMP04128,2035-04-20,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04129,EMP04129,2035-04-21,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04130,EMP04130,2035-04-22,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04131,EMP04131,2035-04-23,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04132,EMP04132,2035-04-24,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04133,EMP04133,2035-04-25,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04134,EMP04134,2035-04-26,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04135,EMP04135,2035-04-27,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04136,EMP04136,2035-04-28,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04137,EMP04137,2035-04-29,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04138,EMP04138,2035-04-30,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04139,EMP04139,2035-05-01,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04140,EMP04140,2035-05-02,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04141,EMP04141,2035-05-03,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04142,EMP04142,2035-05-04,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04143,EMP04143,2035-05-05,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04144,EMP04144,2035-05-06,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04145,EMP04145,2035-05-07,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04146,EMP04146,2035-05-08,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04147,EMP04147,2035-05-09,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04148,EMP04148,2035-05-10,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04149,EMP04149,2035-05-11,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04150,EMP04150,2035-05-12,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04151,EMP04151,2035-05-13,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04152,EMP04152,2035-05-14,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04153,EMP04153,2035-05-15,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04154,EMP04154,2035-05-16,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04155,EMP04155,2035-05-17,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04156,EMP04156,2035-05-18,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04157,EMP04157,2035-05-19,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04158,EMP04158,2035-05-20,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04159,EMP04159,2035-05-21,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04160,EMP04160,2035-05-22,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04161,EMP04161,2035-05-23,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04162,EMP04162,2035-05-24,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04163,EMP04163,2035-05-25,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04164,EMP04164,2035-05-26,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04165,EMP04165,2035-05-27,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04166,EMP04166,2035-05-28,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04167,EMP04167,2035-05-29,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04168,EMP04168,2035-05-30,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04169,EMP04169,2035-05-31,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04170,EMP04170,2035-06-01,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04171,EMP04171,2035-06-02,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04172,EMP04172,2035-06-03,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04173,EMP04173,2035-06-04,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04174,EMP04174,2035-06-05,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04175,EMP04175,2035-06-06,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04176,EMP04176,2035-06-07,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04177,EMP04177,2035-06-08,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04178,EMP04178,2035-06-09,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04179,EMP04179,2035-06-10,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04180,EMP04180,2035-06-11,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04181,EMP04181,2035-06-12,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04182,EMP04182,2035-06-13,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04183,EMP04183,2035-06-14,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04184,EMP04184,2035-06-15,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04185,EMP04185,2035-06-16,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04186,EMP04186,2035-06-17,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04187,EMP04187,2035-06-18,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04188,EMP04188,2035-06-19,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04189,EMP04189,2035-06-20,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04190,EMP04190,2035-06-21,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04191,EMP04191,2035-06-22,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04192,EMP04192,2035-06-23,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04193,EMP04193,2035-06-24,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04194,EMP04194,2035-06-25,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04195,EMP04195,2035-06-26,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04196,EMP04196,2035-06-27,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04197,EMP04197,2035-06-28,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04198,EMP04198,2035-06-29,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04199,EMP04199,2035-06-30,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04200,EMP04200,2035-07-01,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04201,EMP04201,2035-07-02,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04202,EMP04202,2035-07-03,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04203,EMP04203,2035-07-04,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04204,EMP04204,2035-07-05,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04205,EMP04205,2035-07-06,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04206,EMP04206,2035-07-07,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04207,EMP04207,2035-07-08,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04208,EMP04208,2035-07-09,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04209,EMP04209,2035-07-10,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04210,EMP04210,2035-07-11,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04211,EMP04211,2035-07-12,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04212,EMP04212,2035-07-13,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04213,EMP04213,2035-07-14,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04214,EMP04214,2035-07-15,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04215,EMP04215,2035-07-16,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04216,EMP04216,2035-07-17,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04217,EMP04217,2035-07-18,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04218,EMP04218,2035-07-19,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04219,EMP04219,2035-07-20,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04220,EMP04220,2035-07-21,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04221,EMP04221,2035-07-22,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04222,EMP04222,2035-07-23,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04223,EMP04223,2035-07-24,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04224,EMP04224,2035-07-25,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04225,EMP04225,2035-07-26,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04226,EMP04226,2035-07-27,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04227,EMP04227,2035-07-28,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04228,EMP04228,2035-07-29,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04229,EMP04229,2035-07-30,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04230,EMP04230,2035-07-31,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04231,EMP04231,2035-08-01,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04232,EMP04232,2035-08-02,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04233,EMP04233,2035-08-03,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04234,EMP04234,2035-08-04,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04235,EMP04235,2035-08-05,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04236,EMP04236,2035-08-06,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04237,EMP04237,2035-08-07,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04238,EMP04238,2035-08-08,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04239,EMP04239,2035-08-09,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04240,EMP04240,2035-08-10,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04241,EMP04241,2035-08-11,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04242,EMP04242,2035-08-12,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04243,EMP04243,2035-08-13,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04244,EMP04244,2035-08-14,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04245,EMP04245,2035-08-15,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04246,EMP04246,2035-08-16,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04247,EMP04247,2035-08-17,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04248,EMP04248,2035-08-18,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04249,EMP04249,2035-08-19,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04250,EMP04250,2035-08-20,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04251,EMP04251,2035-08-21,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04252,EMP04252,2035-08-22,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04253,EMP04253,2035-08-23,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04254,EMP04254,2035-08-24,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04255,EMP04255,2035-08-25,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04256,EMP04256,2035-08-26,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04257,EMP04257,2035-08-27,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04258,EMP04258,2035-08-28,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04259,EMP04259,2035-08-29,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04260,EMP04260,2035-08-30,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04261,EMP04261,2035-08-31,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04262,EMP04262,2035-09-01,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04263,EMP04263,2035-09-02,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04264,EMP04264,2035-09-03,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04265,EMP04265,2035-09-04,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04266,EMP04266,2035-09-05,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04267,EMP04267,2035-09-06,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04268,EMP04268,2035-09-07,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04269,EMP04269,2035-09-08,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04270,EMP04270,2035-09-09,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04271,EMP04271,2035-09-10,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04272,EMP04272,2035-09-11,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04273,EMP04273,2035-09-12,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04274,EMP04274,2035-09-13,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04275,EMP04275,2035-09-14,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04276,EMP04276,2035-09-15,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04277,EMP04277,2035-09-16,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04278,EMP04278,2035-09-17,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04279,EMP04279,2035-09-18,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04280,EMP04280,2035-09-19,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04281,EMP04281,2035-09-20,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04282,EMP04282,2035-09-21,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04283,EMP04283,2035-09-22,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04284,EMP04284,2035-09-23,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04285,EMP04285,2035-09-24,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04286,EMP04286,2035-09-25,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04287,EMP04287,2035-09-26,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04288,EMP04288,2035-09-27,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04289,EMP04289,2035-09-28,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04290,EMP04290,2035-09-29,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04291,EMP04291,2035-09-30,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04292,EMP04292,2035-10-01,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04293,EMP04293,2035-10-02,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04294,EMP04294,2035-10-03,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04295,EMP04295,2035-10-04,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04296,EMP04296,2035-10-05,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04297,EMP04297,2035-10-06,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04298,EMP04298,2035-10-07,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04299,EMP04299,2035-10-08,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04300,EMP04300,2035-10-09,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04301,EMP04301,2035-10-10,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04302,EMP04302,2035-10-11,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04303,EMP04303,2035-10-12,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04304,EMP04304,2035-10-13,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04305,EMP04305,2035-10-14,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04306,EMP04306,2035-10-15,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04307,EMP04307,2035-10-16,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04308,EMP04308,2035-10-17,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04309,EMP04309,2035-10-18,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04310,EMP04310,2035-10-19,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04311,EMP04311,2035-10-20,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04312,EMP04312,2035-10-21,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04313,EMP04313,2035-10-22,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04314,EMP04314,2035-10-23,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04315,EMP04315,2035-10-24,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04316,EMP04316,2035-10-25,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04317,EMP04317,2035-10-26,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04318,EMP04318,2035-10-27,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04319,EMP04319,2035-10-28,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04320,EMP04320,2035-10-29,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04321,EMP04321,2035-10-30,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04322,EMP04322,2035-10-31,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04323,EMP04323,2035-11-01,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04324,EMP04324,2035-11-02,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04325,EMP04325,2035-11-03,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04326,EMP04326,2035-11-04,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04327,EMP04327,2035-11-05,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04328,EMP04328,2035-11-06,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04329,EMP04329,2035-11-07,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04330,EMP04330,2035-11-08,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04331,EMP04331,2035-11-09,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04332,EMP04332,2035-11-10,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04333,EMP04333,2035-11-11,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04334,EMP04334,2035-11-12,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04335,EMP04335,2035-11-13,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04336,EMP04336,2035-11-14,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04337,EMP04337,2035-11-15,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04338,EMP04338,2035-11-16,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04339,EMP04339,2035-11-17,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04340,EMP04340,2035-11-18,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04341,EMP04341,2035-11-19,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04342,EMP04342,2035-11-20,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04343,EMP04343,2035-11-21,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04344,EMP04344,2035-11-22,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04345,EMP04345,2035-11-23,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04346,EMP04346,2035-11-24,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04347,EMP04347,2035-11-25,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04348,EMP04348,2035-11-26,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04349,EMP04349,2035-11-27,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04350,EMP04350,2035-11-28,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04351,EMP04351,2035-11-29,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04352,EMP04352,2035-11-30,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04353,EMP04353,2035-12-01,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04354,EMP04354,2035-12-02,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04355,EMP04355,2035-12-03,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04356,EMP04356,2035-12-04,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04357,EMP04357,2035-12-05,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04358,EMP04358,2035-12-06,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04359,EMP04359,2035-12-07,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04360,EMP04360,2035-12-08,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP04361,EMP04361,2035-12-09,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
